#E_qm E_ini E_opt E_reo E_ret zincID
0.69	3.32 	0.96 	0.96 	0.95 230048 
1.77	0.89 	1.71 	1.71 	1.66 230048 
2.38	3.02 	5.17 	5.17 	5.11 230048 
3.71	2.25 	4.54 	4.54 	4.50 230048 
3.98	1.69 	3.93 	3.93 	3.97 230048 
5.03	4.47 	6.18 	6.18 	6.20 230048 
2.12	1.42 	2.91 	2.91 	2.93 230049 
4.87	0.92 	1.07 	1.07 	0.96 230049 
5.44	2.10 	5.20 	5.20 	5.30 230049 
6.11	1.45 	5.43 	5.43 	5.34 230049 
0.14	0.00 	4.53 	4.53 	4.70 23004A 
3.75	5.79 	6.19 	6.19 	6.33 23004A 
3.75	5.78 	6.17 	6.17 	6.31 23004A 
3.85	10.17 	8.72 	8.72 	8.77 23004A 
4.01	7.39 	2.61 	2.61 	2.64 23004A 
4.39	3.56 	2.33 	2.33 	2.46 23004A 
4.39	3.57 	2.34 	2.34 	2.47 23004A 
0.08	0.00 	0.00 	0.00 	0.00 23004F 
0.47	1.08 	0.92 	1.32 	1.38 23004F 
0.58	0.78 	0.62 	1.12 	1.19 23004F 
0.58	0.75 	0.58 	1.09 	1.16 23004F 
0.00	0.00 	0.00 	0.00 	0.00 23004G 
0.89	1.60 	0.77 	0.77 	0.91 23004G 
2.89	4.75 	7.44 	7.44 	7.74 23004G 
2.89	4.73 	7.42 	7.42 	7.72 23004G 
3.48	0.67 	3.18 	3.18 	3.50 23004G 
3.48	0.67 	3.19 	3.19 	3.51 23004G 
3.74	6.07 	6.86 	6.86 	7.14 23004G 
4.24	5.93 	6.46 	6.46 	6.70 23004G 
4.24	5.93 	6.46 	6.46 	6.71 23004G 
4.26	3.44 	4.16 	4.16 	4.29 23004G 
4.75	0.42 	2.72 	2.72 	3.09 23004G 
4.79	6.98 	8.84 	8.84 	9.23 23004G 
5.12	7.91 	8.15 	8.15 	8.57 23004G 
5.12	7.92 	8.19 	8.19 	8.60 23004G 
5.53	4.23 	4.23 	4.23 	4.33 23004G 
5.84	5.53 	7.28 	7.28 	7.48 23004G 
5.84	5.54 	7.27 	7.27 	7.48 23004G 
6.48	6.27 	7.58 	7.58 	7.80 23004G 
6.53	5.81 	5.04 	5.04 	5.29 23004G 
7.13	8.23 	8.66 	8.66 	8.98 23004G 
8.09	4.98 	7.37 	7.37 	7.65 23004G 
8.26	4.67 	7.06 	7.06 	7.31 23004G 
0.00	0.00 	0.01 	0.01 	0.01 23004H 
0.00	0.07 	0.00 	0.00 	0.00 23004I 
0.00	0.00 	0.00 	0.00 	0.00 23004L 
4.12	0.89 	5.56 	5.56 	5.59 23004Q 
1.80	2.46 	1.39 	1.39 	1.52 23004S 
0.49	0.85 	0.53 	0.53 	0.23 23004T 
4.37	0.00 	9.11 	9.11 	9.77 23004T 
1.03	0.00 	1.14 	1.14 	0.45 23004U 
0.09	0.10 	0.03 	0.03 	0.03 23004V 
0.09	0.10 	0.03 	0.03 	0.03 23004V 
0.59	10.26 	0.61 	0.61 	0.55 23004X 
1.46	0.16 	1.15 	1.15 	1.11 23004Z 
4.47	5.89 	5.10 	5.10 	5.08 23004Z 
5.44	6.80 	5.61 	5.61 	5.60 23004Z 
5.66	6.49 	5.36 	5.36 	5.35 23004Z 
6.14	7.53 	6.12 	6.12 	6.13 23004Z 
7.12	8.22 	6.96 	6.96 	6.91 23004Z 
0.00	0.00 	0.00 	0.00 	0.00 230050 
