#QM Initial Optimized Reoptimized Retrained Bonded_term Compound
112.634118 110.626363 112.58997 113.503379 113.608606 A_N8_C7_N12 ZINC000019319542
115.127254 116.831044 114.975473 114.975473 115.017541 A_C7_N17_C14 ZINC000019325717_2
108.521057 106.475416 107.942422 107.942422 107.949362 A_C14_N17_H18 ZINC000019325717_2
112.037298 110.928329 111.943659 110.567087 110.600327 A_N5_C12_N10 ZINC000019329234
115.353294 120.967515 115.028348 115.028348 115.194598 A_N3_C4_C5 ZINC000019345434
110.290303 108.562115 109.805151 109.805151 109.809388 A_C4_C5_H6 ZINC000019345434
113.914862 110.912931 114.198241 114.198241 114.291061 A_C4_C5_C7 ZINC000019345434
108.684326 117.3381 109.597739 109.597739 109.266551 A_C4_C5_C12 ZINC000019345434
124.659237 118.612306 124.442529 124.442529 124.167119 A_C5_C4_C13 ZINC000019345434
107.689406 112.165501 108.346284 108.346284 108.639371 A_H28_N15_C13 ZINC000019390946_1
109.34697 111.925058 109.63499 109.63499 110.230865 A_C13_N15_N16 ZINC000019390946_1
126.554174 125.988377 126.693792 126.693792 126.717655 A_N6_C7_C8 ZINC000019504940
117.355622 118.214373 117.363541 116.501277 116.42598 A_N2_C3_N7 ZINC000019732994
134.890282 115.94418 135.234249 135.234249 135.235379 A_S6_C7_C11 ZINC000019754878
107.920651 110.51274 108.236883 108.236883 108.25747 A_C4_C2_N12 ZINC000019801200_1
118.000883 116.343287 117.9224 117.9224 117.915187 A_C2_N3_O4 ZINC000019831265_1
109.567501 112.313489 109.125415 109.125415 109.125446 A_C2_C16_N14 ZINC000019831265_1
113.676475 118.67591 114.454747 114.454747 114.463885 A_N3_O4_C5 ZINC000019831265_1
111.863354 108.669513 112.199576 112.199576 112.20136 A_O4_C5_N14 ZINC000019831265_1
122.680806 127.932344 122.665407 122.665407 122.923284 A_C9_C8_N12 ZINC000019841146
127.116791 130.23721 127.072981 127.072981 127.089182 A_C2_C4_C5 ZINC000019909050
110.144899 109.119932 110.159552 110.159552 110.135996 A_C5_C11_O12 ZINC000019909050
117.861214 122.142423 117.818803 117.818803 117.823579 A_C10_C11_O12 ZINC000019909050
108.54931 108.326342 108.537651 108.537651 108.53961 A_C11_O12_C13 ZINC000019909050
118.400774 116.58677 118.427671 118.427671 118.380776 A_N1_C4_C5 ZINC000019909419
125.430643 123.594765 125.325697 125.325697 125.718088 A_C6_N13_C14 ZINC000019909419
114.626052 118.172277 114.595831 114.595831 114.477118 A_C7_C6_N13 ZINC000019909419
111.134711 114.475993 110.610574 110.610574 110.615179 A_N13_C14_C15 ZINC000019909419
109.813125 113.369097 109.683992 109.683992 109.658908 A_C01_C5_N12 ZINC000019947314_1
110.791005 102.574572 110.786452 110.786452 110.787223 A_C01_C5_N16 ZINC000019947314_1
111.504304 110.63828 111.690193 111.690193 111.69893 A_C4_C5_N12 ZINC000019947314_1
120.466115 121.557151 120.133652 120.133652 120.126858 A_C5_N16_C15 ZINC000019947314_1
111.766893 110.879939 111.397408 111.397408 111.412038 A_N12_C5_N16 ZINC000019947314_1
110.163461 107.783508 109.694988 109.694988 109.660765 A_C2_C4_C12 ZINC000020113932n
114.486334 109.296507 114.32201 114.32201 114.333872 A_N1_C4_S5 ZINC000020160617_1
111.428587 118.006751 112.640072 112.640072 112.832027 A_C2_C4_S14 ZINC000020281466
90.4310093 91.246626 90.8512802 90.8512802 90.8497363 A_C4_S14_C13 ZINC000020281466
112.460685 112.423224 112.527799 112.527799 112.484587 A_C7_C13_S14 ZINC000020281466
126.672018 125.934097 126.55609 126.55609 126.511053 A_C12_C13_S14 ZINC000020281466
117.603085 119.839814 118.19743 118.19743 118.196444 A_C1_C2_O17 ZINC000020282640_1
110.710528 113.749467 110.657364 110.657364 110.628051 A_C2_C6_N7 ZINC000020286599
117.810387 115.331225 117.90143 117.90143 117.850374 A_N4_C11_F12 ZINC000020354504
125.652196 126.440009 125.404765 125.404765 125.662191 A_N6_C7_C8 ZINC000020354504
133.193222 130.74599 133.387672 133.387672 133.509417 A_C7_C11_F12 ZINC000020354504
121.798977 121.22033 121.35923 121.35923 121.312107 A_C2_N5_C6 ZINC000020440507
101.182416 103.50376 101.890315 101.890315 101.825858 A_N5_C6_C7 ZINC000020440507
110.536423 117.390902 110.344736 110.344736 110.332814 A_N3_C14_N6 ZINC000020534067_1
99.8693501 105.377946 101.909087 101.909087 101.885879 A_C4_C5_N6 ZINC000020534067_1
136.718586 145.907312 138.102966 138.102966 138.11485 A_C5_N6_C7 ZINC000020534067_1
113.344461 109.547414 113.334891 113.334891 113.387441 A_O1_C2_N3 ZINC000020534067
113.685511 123.071682 113.6106 113.6106 113.53176 A_C2_N3_C14 ZINC000020534067
113.84948 107.240827 113.815331 113.815331 113.89417 A_C11_C15_N14 ZINC000020720251_1
122.125377 123.57863 122.164419 122.164419 122.165745 A_C11_C15_N16 ZINC000020720251_1
124.024018 129.178238 124.016746 124.016746 123.93628 A_N14_C15_N16 ZINC000020720251_1
112.451523 114.676633 112.656627 112.656627 112.369183 A_C4_C3_O11 ZINC000021949999
119.184141 119.41775 119.143233 119.143233 119.159838 A_C1_C3_C4 ZINC000021953421
114.98646 115.847432 114.978624 114.978624 114.976136 A_C4_C3_H19 ZINC000021953421
113.455415 116.205991 113.89759 113.89759 113.918231 A_C7_C10_O12 ZINC000022055084
106.76914 111.576579 106.74339 106.74339 106.76145 A_C6_C8_N10 ZINC000022788807n
112.519722 110.394628 112.006597 112.006597 112.155925 A_C6_C8_C20 ZINC000022788807n
118.186437 123.632829 118.71597 118.71597 118.806511 A_C10_N12_N16 ZINC000023066147_1
111.611388 113.779956 111.460531 111.460531 111.252829 A_C5_C10_N12 ZINC000023066147
111.797938 112.12004 112.12004 112.12004 112.12004 A_C4_N5_C7 ZINC000023070350_1
104.770472 104.52325 104.52325 104.52325 104.52325 A_N5_C7_H8 ZINC000023070350_1
113.695057 114.219835 114.219835 114.219835 114.219835 A_N5_C7_C9 ZINC000023070350_1
106.742763 106.663578 106.663578 106.663578 106.663578 A_H6_N5_C7 ZINC000023070350_1
105.423276 104.85951 104.85951 104.85951 104.85951 A_C9_C7_C12 ZINC000023070350_1
106.642695 111.856816 106.342442 106.342442 106.376441 A_C7_C12_N14 ZINC000023070350
112.61297 114.716714 111.813666 113.936747 113.71822 A_C2_C4_C17 ZINC000025757901n
107.778692 103.832231 109.348624 108.140276 108.318789 A_C4_C17_C19 ZINC000025757901n
123.795618 121.713513 123.996049 123.996049 123.87159 A_C2_N15_C11 ZINC000025978177
117.055222 118.581847 116.93713 116.93713 117.006536 A_C2_N15_H28 ZINC000025978177
109.591243 105.193933 109.310995 109.310995 109.266501 A_C3_C5_C7 ZINC000026502377
110.971162 112.089347 111.18858 111.18858 111.166484 A_C5_C7_F8 ZINC000026502377
109.615696 111.857917 109.835708 109.835708 109.802043 A_O6_C5_C7 ZINC000026502377
111.457756 104.369482 112.176489 112.176489 112.163102 A_C7_C5_C11 ZINC000026502377
107.294713 111.25411 106.804578 106.804578 106.538798 A_C3_C5_O9 ZINC000026897587
120.171552 121.70108 120.114143 120.114143 120.062602 A_O1_C2_C12 ZINC000026898894
111.447286 112.526211 111.493757 111.493757 111.453604 A_C2_C12_C11 ZINC000026898894
106.476132 108.996572 106.435702 106.435702 106.428934 A_C2_C12_H13 ZINC000026898894
111.815832 112.579619 111.85652 111.85652 111.882325 A_C2_C12_F14 ZINC000026898894
116.143659 119.464545 118.244068 118.244068 118.247268 A_N3_C2_C12 ZINC000026898894
119.177508 118.17986 119.17421 119.17421 119.161151 A_C10_C11_C12 ZINC000026898894
108.054046 108.481075 108.278857 108.278857 108.290369 A_C1_C2_C12 ZINC000028294478
106.588186 107.777027 106.762116 106.762116 106.75517 A_C4_C2_C12 ZINC000028294478
122.440922 125.472003 123.525064 123.525064 123.51273 A_C4_C5_S10 ZINC000028294478
96.6297284 98.9653053 96.6185111 96.6185111 96.6384898 A_C5_S10_N11 ZINC000028294478
123.03313 121.633229 123.268443 123.268443 123.277084 A_C6_C5_S10 ZINC000028294478
126.322954 123.316053 126.499949 126.499949 126.496824 A_S10_N11_C12 ZINC000028294478
113.292957 117.633763 113.145895 113.145895 113.188933 A_S10_N11_H26 ZINC000028294478
120.746136 118.32645 120.574589 120.574589 120.403006 A_C02_C8_C14 ZINC000028873866_2
121.44706 114.313747 121.409536 121.409536 121.260357 A_C7_C8_C14 ZINC000028873866
125.403028 125.470004 125.034377 125.034377 125.102122 A_C2_C4_C8 ZINC000028948766
111.602898 116.759076 109.073499 109.073499 109.142369 A_C2_C4_N10 ZINC000031819861
128.095449 130.895391 127.54593 127.54593 127.584334 A_C9_C8_N11 ZINC000031819861
115.787576 115.049131 116.076298 116.076298 116.070902 A_O1_N2_C4 ZINC000032182542
110.226569 109.73546 109.825799 109.825799 109.814987 A_N2_C4_C13 ZINC000032182542
111.127899 112.95314 110.846139 113.095459 113.06765 A_C1_C2_N8 ZINC000032629462n
109.935126 106.893619 109.08611 109.403411 109.40916 A_C1_C2_S15 ZINC000032629462n
108.975622 111.707453 110.710411 108.673988 108.679128 A_C3_C2_N8 ZINC000032629462n
107.565194 108.970746 108.637121 106.587852 106.601467 A_C3_C2_S15 ZINC000032629462n
104.432296 104.175335 104.888142 105.924424 105.921521 A_N8_C2_S15 ZINC000032629462n
130.861053 135.562673 131.233406 131.233406 131.338474 A_C2_C18_N17 ZINC000032650373
105.529477 105.979531 105.699556 105.699556 105.209077 A_C5_C6_N7 ZINC000033487145
110.323497 113.644081 110.650457 110.650457 110.480314 A_C5_C7_C8 ZINC000033755328
117.201299 121.555783 117.132475 117.132475 116.906044 A_C10_C9_C16 ZINC000033755328
111.026757 110.283694 110.861536 110.861536 110.844687 A_C02_C7_N9 ZINC000033855254_2
114.849258 114.107122 114.011005 114.011005 114.006568 A_C02_C7_S14 ZINC000033855254_2
88.5587955 88.6990354 93.2460731 93.2460731 93.2513075 A_C7_S14_C13 ZINC000033855254_2
102.209365 109.885605 104.144731 104.144731 104.114931 A_N9_C7_S14 ZINC000033855254_2
106.506795 103.998699 108.802 108.802 108.799767 A_C12_C13_S14 ZINC000033855254_2
111.381218 110.083306 110.569896 110.569896 110.672954 A_C8_C13_N12 ZINC000034182485
110.763809 110.933736 112.261529 112.261529 112.108365 A_C8_C13_C20 ZINC000034182485
104.893249 110.509932 104.13404 104.13404 104.132495 A_N12_C13_C20 ZINC000034182485
117.785228 119.783665 117.986519 117.986519 117.996121 A_N_C11_H8 ZINC000034183726
106.667625 105.170674 108.112998 108.112998 108.141187 A_C5_N4_C13 ZINC000034278388
110.213549 106.92985 112.393434 112.393434 112.383199 A_C2_C10_O9 ZINC000034290676_1
105.90578 113.726231 106.217544 106.217544 106.231778 A_N4_C2_N14 ZINC000034380900
115.487822 110.441265 119.575055 120.82191 120.667476 A_C2_N4_C5 ZINC000034380901
106.917091 113.049048 109.020107 110.112674 109.921693 A_N4_C2_N12 ZINC000034380901
110.884314 120.515627 109.847103 108.774756 108.742905 A_N4_C5_N7 ZINC000034380901
123.796611 122.891785 124.146693 124.146693 124.150979 A_C4_C5_C7 ZINC000034407239
112.394587 108.67259 112.217877 112.217877 112.195818 A_O6_C5_C7 ZINC000034407239
126.250976 129.6936 126.228346 126.228346 126.175264 A_C2_C5_C6 ZINC000034490455
127.037845 125.345682 128.415751 128.415751 128.430872 A_C2_C5_C13 ZINC000034490455
119.810116 122.971174 119.856447 119.856447 119.805179 A_O2_C3_N13 ZINC000034519079
123.382034 125.722264 123.780772 123.780772 123.815997 A_C3_N4_C10 ZINC000034555277
110.514328 116.354025 110.77362 110.77362 110.699996 A_N4_C10_N9 ZINC000034555277
119.095171 121.574789 119.096706 119.096706 119.088605 A_N4_C10_O11 ZINC000034555277
126.302021 125.39389 126.374479 126.374479 126.35557 A_C5_N4_C10 ZINC000034555277
114.32391 117.99263 113.886307 113.886307 113.918191 A_C2_O19_C18 ZINC000034571268_1
110.392858 114.515941 110.106108 110.106108 110.109492 A_O4_C2_O19 ZINC000034571268_1
108.890543 106.514182 108.227779 108.227779 108.159331 A_O1_C2_C9 ZINC000034618206_1
122.575086 117.017737 122.564882 121.244505 121.072741 A_O4_C3_N5 ZINC000034936016
128.282725 130.948899 130.667997 128.49824 128.30634 A_N6_C7_N11 ZINC000034936016
123.92541 126.164552 122.828962 122.698557 122.573086 A_C7_N11_C12 ZINC000034936016
107.238821 110.411976 108.009151 107.833978 107.974925 A_N8_C7_N11 ZINC000034936016
111.393181 116.262467 112.62512 112.62512 112.561165 A_C14_C15_O17 ZINC000035458091
126.263047 129.179243 127.339102 127.339102 127.600293 A_C2_N10_C11 ZINC000035570805
126.89694 125.775172 127.147551 127.147551 126.867848 A_C9_N10_C11 ZINC000035570805
106.723435 106.96796 106.664902 106.664902 106.70941 A_N10_C11_H12 ZINC000035570805
113.139722 117.086355 113.507268 113.507268 113.322917 A_N10_C11_C13 ZINC000035570805
107.960565 111.70989 107.914897 107.914897 108.078301 A_N10_C11_C19 ZINC000035570805
111.110296 106.431853 111.176874 111.176874 111.2106 A_N1_C5_O7 ZINC000035644930n
110.095694 109.666802 111.00364 111.00364 111.106319 A_N1_C5_O7 ZINC000035644930
117.657175 114.914181 117.44698 117.44698 117.431137 A_C5_O7_C8 ZINC000035644930
98.588496 98.8165535 98.6401216 98.6401216 98.0773388 A_C2_S17_C16 ZINC000035752097
110.110717 113.68855 111.671397 111.671397 111.685812 A_C2_C3_C4 ZINC000036140943n
109.189138 111.592309 108.044206 108.044206 108.018211 A_C3_C4_O11 ZINC000036140943n
115.241557 118.289869 115.948328 115.948328 115.964774 A_C4_O11_C12 ZINC000036140943n
108.877971 107.228877 106.35026 106.35026 106.372728 A_C5_C4_O11 ZINC000036140943n
125.494288 126.419646 125.586781 125.586781 125.591318 A_N8_C7_S9 ZINC000036222630_1
115.571524 120.242624 115.715305 115.715305 115.750205 A_C6_N7_C8 ZINC000036405532_2
110.971978 117.877003 111.248273 111.248273 111.27495 A_C13_O14_C15 ZINC000036405532_2
119.188818 116.345612 119.265056 119.265056 119.209473 A_C2_C3_S13 ZINC000036472809
127.297923 122.547097 127.049649 127.049649 127.168398 A_N2_C11_C12 ZINC000037439210
102.945138 104.218738 103.072886 103.072886 103.058848 A_C1_C3_C4 ZINC000038124736n_1
103.003817 102.508997 102.761813 102.761813 102.743278 A_C3_C1_C10 ZINC000038124736n_1
105.971925 110.078071 106.086805 106.086805 106.116354 A_N_C1_C2 ZINC000038124736n
110.4235 112.991554 110.052631 110.052631 110.129283 A_C1_C2_O ZINC000038124736n
102.687115 104.061248 103.423362 103.423362 103.409687 A_C1_C3_C4 ZINC000038124736n
113.897602 116.364863 113.948349 113.948349 113.951762 A_C2_C1_C3 ZINC000038124736n
105.476248 108.649563 104.012603 104.012603 104.274445 A_N_C1_C2 ZINC000038124736
126.453281 130.505729 124.87794 123.134115 123.103141 A_C4_N6_C7 ZINC000038352257
122.33074 116.762472 122.589414 125.958833 125.933445 A_C4_N6_C18 ZINC000038352257
103.507344 108.973657 103.527764 104.494916 104.461303 A_C7_C8_N9 ZINC000038352257
110.50931 108.175602 113.491582 113.491582 113.457371 A_C5_C7_C9 ZINC000038391975
114.597713 119.431029 113.212538 113.212538 113.196475 A_C9_C7_O12 ZINC000038391975
124.364276 128.425909 124.383008 125.443651 125.429045 A_N11_C12_S13 ZINC000038534769_1
124.905592 120.784105 124.913682 123.014255 123.037225 A_N11_C12_N16 ZINC000038534769_1
110.730132 110.789987 110.70331 111.542094 111.53373 A_S13_C12_N16 ZINC000038534769_1
109.123868 111.690145 99.9847378 99.9847378 99.9863515 A_O4_C5_C7 ZINC000038583212_1
106.270667 115.622174 108.101157 108.101157 108.142959 A_C11_C17_O19 ZINC000038583212
112.454987 105.712794 112.405962 112.405962 112.437424 A_N2_C16_O18 ZINC000039254274
120.797705 124.962016 121.194596 121.194596 121.189646 A_C3_O5_C6 ZINC000039254274
119.773188 128.066641 120.043669 120.043669 120.02052 A_N2_C4_N5 ZINC000039262016
126.91321 122.160064 126.870196 126.870196 126.91351 A_N2_C4_C12 ZINC000039262016
113.313602 109.773294 113.086135 113.086135 113.065971 A_N5_C4_C12 ZINC000039262016
111.712645 113.3235 111.867578 111.867578 111.875025 A_C4_N5_C6 ZINC000039279376_1
111.709784 110.861876 112.377077 112.377077 112.377632 A_C4_N5_N7 ZINC000039279376_1
110.609377 111.769829 108.414593 108.414593 108.394975 A_N5_N7_C8 ZINC000039279376_1
107.215693 111.960974 107.466971 107.466971 107.503035 A_C6_N5_N7 ZINC000039279376_1
108.063645 105.108581 107.925875 107.925875 107.883753 A_C8_N7_H25 ZINC000039279376_1
109.625469 110.223805 109.837123 109.837123 109.804724 A_C2_C4_C6 ZINC000039339470
108.23537 112.063313 107.912846 107.912846 107.890748 A_C1_C2_N5 ZINC000039369942
122.415662 118.732141 119.382284 119.382284 119.389481 A_C2_N5_S6 ZINC000039369942
90.7440418 98.3103699 90.6807069 90.6807069 90.6805506 A_N5_S6_C7 ZINC000039369942
110.115115 104.954185 110.152037 110.152037 110.15085 A_N3_N4_C5 ZINC000040380563_1
105.671113 106.851039 105.547381 105.547381 105.543597 A_N4_C5_O14 ZINC000040380563_1
106.551502 112.13703 106.922852 106.922852 106.894131 A_C2_C6_O8 ZINC000040539044
116.54803 110.334851 115.113318 115.113318 115.541044 A_O8_C6_C16 ZINC000040539044
117.336275 120.007104 117.331934 117.331934 117.368437 A_C01_C4_N3 ZINC000042784275_1
126.901006 127.837421 127.134956 127.134956 127.161726 A_C2_C13_C14 ZINC000042784275_1
122.087021 125.436595 121.957114 121.957114 121.87253 A_N11_C12_C18 ZINC000042784275_1
112.45896 110.748854 113.986954 113.986954 114.021273 A_C12_C13_C14 ZINC000042784275_1
110.991116 104.108089 110.736551 110.736551 110.74911 A_C9_C8_O11 ZINC000043198885
120.833034 123.539453 120.585622 121.18121 121.216317 A_O2_C3_N4 ZINC000043761817
111.469889 110.230733 111.238094 109.524622 109.481061 A_O2_C3_C21 ZINC000043761817
117.736496 116.714483 117.749192 120.073674 119.78288 A_C3_N4_C5 ZINC000043761817
127.672803 126.221111 128.17414 129.248909 129.259526 A_N4_C3_C21 ZINC000043761817
115.205788 114.903174 114.738587 114.967162 114.964435 A_C10_C11_H12 ZINC000043761817
119.915553 119.228594 120.661435 119.290259 119.236621 A_C10_C11_C13 ZINC000043761817
110.128248 108.589721 109.906934 109.906934 109.890132 A_C2_C3_C13 ZINC000044082668
110.210551 108.949994 112.259948 112.259948 112.261451 A_C3_C2_C7 ZINC000044082668
124.937629 128.286989 127.506767 127.506767 127.578362 A_C4_C5_C6 ZINC000044119062
114.185813 116.868399 114.159659 114.159659 114.225 A_C5_C4_N10 ZINC000044119062
107.899414 108.29655 106.920665 106.920665 106.638992 A_C2_C4_C11 ZINC000044138759n
119.995244 124.682936 120.510854 120.510854 120.520582 A_N17_C18_O19 ZINC000044787391_1
111.397043 112.620172 111.560855 111.560855 111.69398 A_N_C1_C2 ZINC000044831084
112.379521 113.782218 112.307218 112.307218 112.323126 A_C2_C1_C3 ZINC000044831084
111.591988 118.569855 108.245748 108.245748 108.257569 A_C2_C3_C4 ZINC000045027560
117.737776 115.572588 115.689254 115.689254 116.367998 A_C2_C4_C5 ZINC000045028047n
118.039123 117.858663 118.331613 118.331613 118.44201 A_C2_C4_C5 ZINC000045028047
121.184583 120.033681 120.065349 120.065349 119.883157 A_S6_C7_C8 ZINC000045237524
121.058597 124.011701 121.145425 121.145425 121.262014 A_C8_C7_N12 ZINC000045237524
125.587175 124.808728 125.489216 125.489216 125.73433 A_C2_N12_C13 ZINC000052842060
124.929094 124.417481 124.529864 124.529864 124.346676 A_C11_N12_C13 ZINC000052842060
118.983833 117.957585 119.05153 119.05153 119.184183 A_N12_C13_C14 ZINC000052842060
112.999587 117.203321 112.982979 112.982979 112.957266 A_N12_C13_H24 ZINC000052842060
109.652577 109.656344 109.734199 109.734199 109.737779 A_C2_N14_O13 ZINC000055167591
114.105491 116.381152 114.270325 114.270325 114.267967 A_C12_O13_N14 ZINC000055167591
103.969743 103.51228 103.968002 103.968002 103.969631 A_O13_N14_H22 ZINC000055167591
123.475233 129.792449 123.061827 123.061827 122.977694 A_C5_N6_N7 ZINC000057352171_1
117.085609 128.973121 117.887875 116.99035 116.679737 A_N1_C2_C16 ZINC000057375723
125.354562 130.295239 125.53639 130.661585 130.334829 A_C2_N3_C4 ZINC000057375723
125.561125 124.655479 126.342459 124.007745 124.014537 A_N3_C2_C16 ZINC000057375723
117.352117 116.138133 117.757469 118.131535 118.316127 A_N3_C4_N5 ZINC000057375723
120.718046 121.849798 120.824919 120.824919 120.923325 A_N2_C3_S15 ZINC000057382550
122.67401 127.727743 122.468675 122.468675 122.777884 A_N4_C5_C14 ZINC000057382550
110.325328 111.968699 110.857314 110.857314 111.050677 A_C5_C6_C11 ZINC000059778361
112.97149 110.070238 111.648082 111.648082 111.69976 A_C3_N5_C6 ZINC000060534201_1
112.30442 108.354877 113.75047 113.75047 113.731231 A_N5_C6_C7 ZINC000060534201_1
122.588554 124.863256 130.562414 130.562414 130.609202 A_C6_N5_H22 ZINC000060534201_1
109.014467 109.457524 108.05619 108.05619 107.894383 A_C7_C6_C17 ZINC000060534201_1
112.869498 109.455513 107.864265 108.206812 108.301273 A_N5_C6_C8 ZINC000060534201
110.412457 113.995961 107.643823 107.030659 106.650154 A_C8_C6_C17 ZINC000060534201
116.03672 122.422133 119.667927 119.667927 119.738611 A_N10_C11_C12 ZINC000062152173
118.648921 121.114985 123.017489 123.017489 123.034781 A_C12_C11_N16 ZINC000062152173
121.523508 125.328558 122.425073 122.425073 122.498962 A_C2_C4_N5 ZINC000062716671n
120.86456 119.643528 120.841775 120.841775 120.725572 A_C2_C4_S12 ZINC000062716671n
119.385168 103.857081 119.064557 120.409557 120.643028 A_N2_C4_N5 ZINC000064543172
120.667126 125.59245 123.343076 121.17753 120.914289 A_N2_C4_C19 ZINC000064543172
121.127305 125.501211 122.3072 121.512419 121.297926 A_C4_C19_C14 ZINC000064543172
127.352405 128.644216 127.320716 127.320716 127.337696 A_C2_N3_C4 ZINC000064551368
123.152521 119.257489 122.483454 122.483454 122.493953 A_C2_N3_C8 ZINC000064551368
110.67776 102.923866 110.353529 110.353529 110.385399 A_N3_C8_N6 ZINC000064551368
112.83774 111.121979 112.480569 112.480569 112.323284 A_C1_N2_C5 ZINC000066091421
121.195257 124.969398 120.445847 120.445847 120.356784 A_N2_C5_C6 ZINC000066091421
112.855468 118.734345 112.827033 112.827033 112.571595 A_C5_C4_N10 ZINC000066322735
114.899339 111.390784 119.194545 119.194545 119.205031 A_H01_N8_C11 ZINC000066346333n_1
114.70381 110.023876 114.963021 114.963021 114.955885 A_H19_C7_N8 ZINC000066346333n_1
89.3839026 95.2931082 89.2061977 89.2061977 89.227678 A_C11_N8_C7 ZINC000066346333n_1
88.1471516 87.4101129 87.2706799 87.2706799 87.2548476 A_C6_C11_N8 ZINC000066346333n_1
116.061559 110.880985 116.055294 116.055294 116.06791 A_C4_O5_C6 ZINC000066346333n
111.545773 109.470294 111.433796 111.433796 111.441215 A_O5_C6_C7 ZINC000066346333n
111.369598 124.760624 111.698863 111.698863 111.742102 A_O5_C6_C12 ZINC000066346333n
125.741955 128.07615 126.545262 126.545262 126.492295 A_C2_N10_C11 ZINC000066347747
126.444146 126.300735 126.617771 126.617771 126.672968 A_C9_N10_C11 ZINC000066347747
111.160106 112.033035 111.112349 111.112349 111.115649 A_N10_C11_F12 ZINC000066347747
109.108755 112.994616 108.645537 108.645537 108.85085 A_N10_C11_H20 ZINC000066347747
111.304809 111.456944 112.51908 113.37255 113.363282 A_O1_C2_N15 ZINC000067321260_1
109.696584 110.331872 110.940096 111.656364 111.654104 A_C12_C11_N15 ZINC000067321260_1
138.125879 117.734442 138.316997 138.316997 138.29887 A_C2_C9_N10 ZINC000067425310_1
114.211575 112.083193 115.961071 115.961071 115.959042 A_C2_O4_C5 ZINC000067425310
137.078254 119.106 142.212094 142.212094 142.219882 A_C2_C9_N10 ZINC000067425310
101.743718 103.596739 100.486557 100.486557 100.49613 A_O4_C2_C9 ZINC000067425310
141.791641 119.21338 142.301034 142.301034 142.268109 A_C5_C8_N12 ZINC000067425310
95.4643294 107.47186 94.8533883 94.8533883 94.7913309 A_C7_S8_C9 ZINC000067801367
107.15802 104.341499 106.383749 106.383749 106.64771 A_C7_S8_O10 ZINC000067801367
106.597406 111.233857 106.77719 106.77719 106.848803 A_O1_C2_C3 ZINC000067802530
120.874753 118.219475 119.719641 119.719641 119.647139 A_C2_C3_C4 ZINC000067802530
112.887622 117.330708 113.147482 113.147482 113.182284 A_C2_C3_H16 ZINC000067802530
111.613242 110.714254 111.600789 111.600789 111.423558 A_C3_C2_C6 ZINC000067802530
113.400572 109.682368 114.051095 114.051095 114.081253 A_C3_C4_C6 ZINC000068568791
112.380814 111.149526 111.629144 111.629144 111.645416 A_C6_C4_C12 ZINC000068568791
113.308705 110.361066 113.642125 113.642125 113.657058 A_C4_C5_N17 ZINC000068575131
106.635381 106.620455 105.686963 105.686963 105.691698 A_N6_C15_C9 ZINC000068575131
113.213311 113.02841 112.953717 112.953717 112.961692 A_C7_N6_C15 ZINC000068575131
121.576712 124.714055 122.608663 122.608663 122.561563 A_C9_C15_O16 ZINC000068575131
124.254282 121.935029 123.654068 123.654068 123.580559 A_N5_C6_C13 ZINC000068587490
111.485897 112.634254 111.351601 111.351601 111.359864 A_C1_N2_C5 ZINC000068604059
124.447027 125.552771 124.851434 124.851434 124.793002 A_N2_C6_S7 ZINC000069022235
109.135554 111.887505 108.336131 108.336131 108.29197 A_O5_C6_C11 ZINC000069853220
115.600278 121.611197 113.486698 108.314825 108.421585 A_C2_C3_N8 ZINC000070026049
114.157578 120.937822 115.416643 115.416643 115.654429 A_C5_C6_C8 ZINC000070451359
113.093934 109.607884 112.121281 112.121281 111.648997 A_C5_C6_N11 ZINC000070451359
118.122131 120.471484 118.76083 118.76083 118.490639 A_N9_C16_C17 ZINC000070451359
113.898287 117.222337 114.179409 114.179409 114.190434 A_C9_C7_N13 ZINC000070632654
116.194483 116.43193 115.634209 115.634209 115.612581 A_N3_C4_C5 ZINC000070946819
116.402302 121.570252 116.198238 116.198238 116.144053 A_C2_C8_N14 ZINC000071024820n
107.63511 112.908206 107.96213 107.96213 107.950143 A_N4_C2_C8 ZINC000071024820n
108.957374 108.903485 108.415194 108.415194 108.460973 A_O1_C2_C7 ZINC000071773137
115.600887 116.078014 115.881731 115.881731 115.808379 A_C2_C7_C8 ZINC000071773137
111.271312 106.893588 111.858516 111.858516 111.87762 A_O2_C4_O6 ZINC000071774179
116.610878 116.427083 117.698677 117.698677 117.734932 A_C1_C2_C12 ZINC000071785887
116.736378 118.882518 117.847296 117.847296 117.900366 A_C3_C2_C12 ZINC000071785887
110.760193 117.226751 110.405526 110.405526 110.121803 A_N1_C5_C6 ZINC000071790874n_1
110.981354 108.393038 111.084382 111.084382 111.029433 A_C6_C11_N12 ZINC000071790874
113.322497 108.190255 109.683044 109.683044 109.739246 A_C10_C11_N12 ZINC000071790874
100.940834 107.443831 103.301093 103.301093 103.260343 A_N12_C11_C16 ZINC000071790874
120.252235 117.31999 120.000476 120.000476 119.999848 A_C1_C2_N3 ZINC000071790930_1
128.182353 130.683199 128.133578 128.133578 128.120225 A_C1_C2_C8 ZINC000071790930_1
109.387226 109.515128 109.375474 109.375474 109.390496 A_C2_C1_H19 ZINC000071790930_1
126.524189 128.476629 128.654214 128.654214 128.665614 A_C2_C8_C9 ZINC000071790930_1
128.211918 123.286695 127.69601 127.69601 127.882454 A_C2_C8_C9 ZINC000071790930
