#RMSD_ini RMSD_opt RMSD_reo RMSD_ret conf_ID zincID
0.126663105 0.120183852 0.120183852 0.123993789 1 2300O3
0.142010859 0.12061187 0.12061187 0.126948147 2 2300O3
0.112024601 0.122113484 0.122113484 0.116891098 3 2300O3
7.814293236E-02 0.221423092 0.221423092 0.221925169 1 2300O4
0.377191664 9.389449439E-02 9.389449439E-02 9.42743219E-02 1 2300O5
5.798044259E-02 0.101499645 0.101499645 0.101495814 1 2300O6
7.575568368E-02 0.114133776 0.114133776 0.114092068 2 2300O6
0.238687423 0.249210019 0.234645584 0.233375598 1 2300O7
0.32108108 0.247277231 0.247277231 0.247698551 1 2300O9
3.861741251E-02 3.768395561E-02 3.768395561E-02 3.706352402E-02 1 2300OA
3.267401901E-02 3.329766336E-02 3.329766336E-02 3.321810087E-02 2 2300OA
9.72818402E-02 8.839077934E-02 8.839077934E-02 7.833465933E-02 1 2300OB
9.213822155E-02 0.102255865 0.102255865 9.944600355E-02 1 2300OD
8.267774662E-02 7.14729303E-02 7.14729303E-02 7.049854149E-02 2 2300OD
0.108156458 0.123976858 0.123976858 0.121923939 3 2300OD
7.745330348E-02 9.276612527E-02 9.276612527E-02 8.898229173E-02 4 2300OD
9.656790499E-02 9.011993556E-02 9.011993556E-02 8.849502205E-02 5 2300OD
9.309292593E-02 0.105288269 0.105288269 0.103281668 6 2300OD
9.475522115E-02 9.987266945E-02 9.987266945E-02 9.709198449E-02 7 2300OD
8.018982926E-02 9.174545237E-02 9.174545237E-02 9.110950417E-02 8 2300OD
8.979260038E-02 0.106615463 0.106615463 0.102413876 9 2300OD
8.283872343E-02 8.66705826E-02 8.66705826E-02 8.750692531E-02 10 2300OD
8.320367017E-02 7.717517029E-02 7.717517029E-02 7.639294029E-02 11 2300OD
8.79216452E-02 8.612755202E-02 8.612755202E-02 8.46171816E-02 12 2300OD
0.107675353 0.113187758 0.113187758 0.11367304 13 2300OD
0.116408762 0.124836545 0.124836545 0.125336733 14 2300OD
9.147930075E-02 0.106808057 0.106808057 0.100983138 15 2300OD
0.108982908 0.110503795 0.110503795 0.108030539 16 2300OD
8.259863214E-02 7.35323779E-02 7.35323779E-02 7.231456159E-02 17 2300OD
0.101620884 0.118452337 0.118452337 0.11461998 18 2300OD
8.572951969E-02 0.101174372 0.101174372 9.696449024E-02 19 2300OD
9.105764493E-02 8.717146363E-02 8.717146363E-02 8.713067689E-02 20 2300OD
9.810579012E-02 9.247243363E-02 9.247243363E-02 9.155644079E-02 21 2300OD
7.844192151E-02 6.888640636E-02 6.888640636E-02 7.20023105E-02 1 2300OE
7.00971296E-02 0.115035684 0.115035684 0.115208266 1 2300OF
7.099450854E-02 0.121110673 0.121110673 0.121193791 2 2300OF
5.091156221E-02 8.584009711E-02 8.584009711E-02 8.605257057E-02 3 2300OF
0.240037136 0.164109575 0.164109575 0.163095135 1 2300OG
0.10326182 8.624144767E-02 8.624144767E-02 8.28026675E-02 2 2300OG
9.492904267E-02 0.192524932 0.192524932 0.209580563 3 2300OG
9.490554033E-02 0.19233606 0.19233606 0.209461357 4 2300OG
0.24355244 0.172038652 0.172038652 0.175046285 5 2300OG
0.251793961 0.159134581 0.159134581 0.158315871 6 2300OG
9.491926186E-02 0.192598181 0.192598181 0.209706458 7 2300OG
4.954182769E-02 5.023475394E-02 5.023475394E-02 4.926021962E-02 1 2300OH
7.75109788E-02 6.743532737E-02 6.743532737E-02 6.788512594E-02 1 2300OI
6.044077183E-02 4.03710333E-02 4.03710333E-02 4.062553287E-02 2 2300OI
8.509139421E-02 5.304804509E-02 5.304804509E-02 5.44349727E-02 1 2300OJ
7.692589307E-02 0.192240895 0.192240895 0.193294609 1 2300OL
7.693126818E-02 0.192020042 0.192020042 0.193073589 2 2300OL
0.124183211 0.299577913 0.299577913 0.300946103 3 2300OL
8.930627734E-02 0.314133888 0.314133888 0.315294909 4 2300OL
0.165652285 0.197822166 0.197822166 0.197909221 5 2300OL
0.127998378 0.189286108 0.189286108 0.189773598 6 2300OL
0.116217422 0.190726132 0.190726132 0.191259962 7 2300OL
0.127843875 0.189674176 0.189674176 0.190172777 8 2300OL
8.786736865E-02 0.304117073 0.304117073 0.304879063 9 2300OL
0.14824609 0.186608494 0.186608494 0.185622623 10 2300OL
9.06370564E-02 0.24697308 0.24697308 0.247826912 11 2300OL
8.016947558E-02 0.193228171 0.193228171 0.193762331 12 2300OL
8.023174831E-02 0.193339539 0.193339539 0.19387298 13 2300OL
0.136678852 0.283714678 0.283714678 0.284529534 14 2300OL
9.453702655E-02 0.281975248 0.281975248 0.2826348 15 2300OL
0.136122475 0.276237565 0.276237565 0.278488924 16 2300OL
0.132726463 0.278277768 0.278277768 0.279014167 17 2300OL
0.155505187 0.282823993 0.282823993 0.283627017 18 2300OL
0.122067262 0.266174347 0.266174347 0.268155685 19 2300OL
0.124605471 0.200412971 0.200412971 0.201502034 20 2300OL
0.139921848 0.241238815 0.241238815 0.242887376 21 2300OL
0.159080549 0.273699387 0.273699387 0.274260616 22 2300OL
0.147891149 0.186046807 0.186046807 0.185066596 23 2300OL
0.12927159 0.247655429 0.247655429 0.249085641 24 2300OL
9.742675017E-02 0.281845748 0.281845748 0.282553324 25 2300OL
8.884051771E-02 0.277263286 0.277263286 0.27813835 26 2300OL
9.313165563E-02 0.282332651 0.282332651 0.282571544 27 2300OL
9.308562715E-02 0.282297317 0.282297317 0.282544259 28 2300OL
0.129556997 0.269256016 0.269256016 0.270542504 29 2300OL
0.154966402 0.202226089 0.202226089 0.202474866 30 2300OL
0.143868557 0.276601049 0.276601049 0.27623194 31 2300OL
0.147387845 0.151348635 0.151348635 0.150890723 32 2300OL
0.127243739 0.304352022 0.304352022 0.305594276 33 2300OL
0.160990462 0.192714267 0.192714267 0.19301465 34 2300OL
0.160988754 0.19287197 0.19287197 0.193171861 35 2300OL
0.126719711 0.267918056 0.267918056 0.268964778 36 2300OL
0.149011832 0.278383676 0.278383676 0.279755247 37 2300OL
0.143628525 0.264449532 0.264449532 0.265474011 38 2300OL
0.121177331 0.316780115 0.316780115 0.318297028 39 2300OL
0.146586849 0.232434895 0.232434895 0.232028035 40 2300OL
0.119028584 0.2750957 0.2750957 0.276117021 41 2300OL
0.112505666 0.200543501 0.200543501 0.201114022 42 2300OL
0.110931401 0.199712065 0.199712065 0.200386283 43 2300OL
0.121488724 0.19354565 0.19354565 0.194074973 44 2300OL
0.121494829 0.193549126 0.193549126 0.194080729 45 2300OL
0.160130066 0.211286879 0.211286879 0.21196838 46 2300OL
0.142934814 0.20501989 0.20501989 0.204739652 47 2300OL
0.143143074 0.205185937 0.205185937 0.20489815 48 2300OL
0.160187535 0.308347773 0.308347773 0.310350134 49 2300OL
0.147267158 0.258501651 0.258501651 0.259069037 50 2300OL
0.152765164 0.259125897 0.259125897 0.259801017 51 2300OL
0.160465755 0.302350708 0.302350708 0.303294041 52 2300OL
0.121586258 0.273476062 0.273476062 0.27410985 53 2300OL
0.122294314 0.273908815 0.273908815 0.274588214 54 2300OL
0.136510171 0.164757086 0.164757086 0.164893076 55 2300OL
0.111054062 0.2738466 0.2738466 0.27431858 56 2300OL
0.128251263 0.253897038 0.253897038 0.255434635 57 2300OL
0.124585233 0.271909001 0.271909001 0.273799767 58 2300OL
0.16100428 0.192832484 0.192832484 0.193134305 59 2300OL
0.160901491 0.274289893 0.274289893 0.275408569 60 2300OL
0.117607302 0.297786121 0.297786121 0.298454279 61 2300OL
0.115609126 0.319045491 0.319045491 0.319714827 62 2300OL
0.149817966 0.263314015 0.263314015 0.263684404 63 2300OL
0.124749492 0.195094241 0.195094241 0.196753532 64 2300OL
0.122938476 0.289979544 0.289979544 0.290540926 65 2300OL
0.104548408 0.187804969 0.187804969 0.188061935 66 2300OL
0.122921668 0.26863867 0.26863867 0.270417916 67 2300OL
0.128524801 0.2393516 0.2393516 0.240692962 68 2300OL
0.14544835 0.262018883 0.262018883 0.261267651 1 2300OM
0.269958502 0.370754442 0.370754442 0.369907548 2 2300OM
4.346632811E-02 4.569076328E-02 4.569076328E-02 4.589881985E-02 1 2300ON
4.184759727E-02 4.333341671E-02 4.333341671E-02 4.40939034E-02 2 2300ON
5.697793686E-02 5.573138183E-02 5.573138183E-02 5.655655515E-02 3 2300ON
5.660781347E-02 5.535433471E-02 5.535433471E-02 5.617550786E-02 4 2300ON
5.232514347E-02 4.081511912E-02 4.081511912E-02 4.210059312E-02 5 2300ON
9.236535783E-02 0.102009981 0.102009981 0.102009981 1 2300OQ
8.650075317E-02 8.843542857E-02 8.843542857E-02 8.843542857E-02 2 2300OQ
8.782398818E-02 8.983220079E-02 8.983220079E-02 8.983220079E-02 3 2300OQ
0.105667986 0.104073092 0.104073092 0.104073092 4 2300OQ
7.94845651E-02 8.087034917E-02 8.087034917E-02 8.087034917E-02 5 2300OQ
9.195616566E-02 9.273922649E-02 9.273922649E-02 9.273922649E-02 6 2300OQ
8.104957076E-02 8.068351082E-02 8.068351082E-02 8.068351082E-02 7 2300OQ
9.236964056E-02 9.236917716E-02 9.236917716E-02 9.236917716E-02 8 2300OQ
8.493494447E-02 8.537073535E-02 8.537073535E-02 8.537073535E-02 9 2300OQ
9.686312077E-02 9.543980226E-02 9.543980226E-02 9.543980226E-02 10 2300OQ
7.615479209E-02 7.556919606E-02 7.556919606E-02 7.556919606E-02 11 2300OQ
8.88858339E-02 8.869657491E-02 8.869657491E-02 8.869657491E-02 12 2300OQ
8.894803734E-02 8.895773568E-02 8.895773568E-02 8.895773568E-02 13 2300OQ
9.052362321E-02 9.090889993E-02 9.090889993E-02 9.090889993E-02 14 2300OQ
0.103700841 0.102007622 0.102007622 0.102007622 15 2300OQ
7.164549132E-02 7.136605164E-02 7.136605164E-02 7.136605164E-02 16 2300OQ
5.868053007E-02 5.937125573E-02 5.937125573E-02 5.937125573E-02 17 2300OQ
0.11032243 0.108986916 0.108986916 0.108986916 18 2300OQ
6.180238651E-02 6.189623963E-02 6.189623963E-02 6.189623963E-02 19 2300OQ
9.432868907E-02 9.432811298E-02 9.432811298E-02 9.432811298E-02 20 2300OQ
8.670510223E-02 8.674034705E-02 8.674034705E-02 8.674034705E-02 21 2300OQ
7.522306132E-02 7.620274078E-02 7.620274078E-02 7.620274078E-02 22 2300OQ
4.295973527E-02 4.321733564E-02 4.321733564E-02 4.321733564E-02 23 2300OQ
8.686280718E-02 8.802264166E-02 8.802264166E-02 8.802264166E-02 24 2300OQ
8.155293108E-02 8.169617148E-02 8.169617148E-02 8.169617148E-02 25 2300OQ
8.159774305E-02 8.174861049E-02 8.174861049E-02 8.174861049E-02 26 2300OQ
0.127479473 0.127555694 0.127555694 0.127555694 27 2300OQ
8.197447379E-02 9.080432672E-02 9.080432672E-02 9.080432672E-02 28 2300OQ
7.473406882E-02 8.852185013E-02 8.852185013E-02 8.852185013E-02 29 2300OQ
6.28143415E-02 6.327391189E-02 6.327391189E-02 6.327391189E-02 30 2300OQ
7.703022435E-02 8.626610292E-02 8.626610292E-02 8.626610292E-02 31 2300OQ
5.932996926E-02 5.95756731E-02 5.95756731E-02 5.95756731E-02 32 2300OQ
8.293211117E-02 8.569973924E-02 8.569973924E-02 8.569973924E-02 33 2300OQ
7.191079781E-02 7.183887239E-02 7.183887239E-02 7.183887239E-02 34 2300OQ
7.724542459E-02 7.795788473E-02 7.795788473E-02 7.795788473E-02 35 2300OQ
7.447466077E-02 7.442541263E-02 7.442541263E-02 7.442541263E-02 36 2300OQ
8.712086646E-02 8.62122685E-02 8.62122685E-02 8.62122685E-02 37 2300OQ
9.82068337E-02 9.846262833E-02 9.846262833E-02 9.846262833E-02 38 2300OQ
5.980488408E-02 5.960734729E-02 5.960734729E-02 5.960734729E-02 39 2300OQ
8.699504274E-02 8.679356647E-02 8.679356647E-02 8.679356647E-02 40 2300OQ
0.108878108 0.108157756 0.108157756 0.108157756 41 2300OQ
6.086327224E-02 6.134646554E-02 6.134646554E-02 6.134646554E-02 42 2300OQ
0.125296159 0.124153173 0.124153173 0.124153173 43 2300OQ
7.564424123E-02 7.522774879E-02 7.522774879E-02 7.522774879E-02 44 2300OQ
6.218610997E-02 6.183799712E-02 6.183799712E-02 6.183799712E-02 45 2300OQ
6.868029317E-02 7.671494815E-02 7.671494815E-02 7.671494815E-02 46 2300OQ
6.453593818E-02 6.479615611E-02 6.479615611E-02 6.479615611E-02 47 2300OQ
6.164026553E-02 6.057505492E-02 6.057505492E-02 6.057505492E-02 48 2300OQ
8.006858443E-02 8.164673736E-02 8.164673736E-02 8.164673736E-02 49 2300OQ
6.517210802E-02 7.445844756E-02 7.445844756E-02 7.445844756E-02 50 2300OQ
6.668726565E-02 6.705620092E-02 6.705620092E-02 6.705620092E-02 51 2300OQ
8.012338405E-02 8.133933086E-02 8.133933086E-02 8.133933086E-02 52 2300OQ
8.89350479E-02 8.852584953E-02 8.852584953E-02 8.852584953E-02 53 2300OQ
6.47175146E-02 6.470380344E-02 6.470380344E-02 6.470380344E-02 54 2300OQ
6.723578898E-02 6.893889178E-02 6.893889178E-02 6.893889178E-02 55 2300OQ
9.927997917E-02 9.799869628E-02 9.799869628E-02 9.799869628E-02 56 2300OQ
8.002779622E-02 7.860602848E-02 7.860602848E-02 7.860602848E-02 57 2300OQ
8.510729991E-02 8.479892133E-02 8.479892133E-02 8.479892133E-02 58 2300OQ
9.812217274E-02 9.811087422E-02 9.811087422E-02 9.811087422E-02 59 2300OQ
8.998544921E-02 8.997555009E-02 8.997555009E-02 8.997555009E-02 60 2300OQ
6.508763118E-02 6.512033446E-02 6.512033446E-02 6.512033446E-02 61 2300OQ
8.999973497E-02 9.593779783E-02 9.593779783E-02 9.593779783E-02 62 2300OQ
6.804570252E-02 7.008468838E-02 7.008468838E-02 7.008468838E-02 63 2300OQ
8.392499124E-02 8.401949128E-02 8.401949128E-02 8.401949128E-02 64 2300OQ
6.596553805E-02 6.682154063E-02 6.682154063E-02 6.682154063E-02 65 2300OQ
6.632255404E-02 6.674961694E-02 6.674961694E-02 6.674961694E-02 66 2300OQ
9.526988575E-02 0.108551346 0.108551346 0.108802906 1 2300OR
7.597778692E-02 5.639795361E-02 5.639795361E-02 5.86643493E-02 1 2300OS
7.484107468E-02 5.619157576E-02 5.619157576E-02 5.78951481E-02 2 2300OS
6.489181402E-02 4.732582677E-02 4.732582677E-02 4.963083231E-02 3 2300OS
7.616118011E-02 6.107484321E-02 6.107484321E-02 6.227152735E-02 4 2300OS
4.835041349E-02 4.719545153E-02 4.719545153E-02 4.719545153E-02 1 2300OT
0.132594458 0.115597146 0.115597146 0.11629627 1 2300OU
0.106671782 5.350989426E-02 5.350989426E-02 5.355602067E-02 1 2300OW
0.119163213 5.579261757E-02 5.579261757E-02 5.633567592E-02 1 2300OV
0.110680115 5.816968934E-02 5.816968934E-02 5.830627169E-02 2 2300OV
0.125237284 9.920679924E-02 9.920679924E-02 9.914307926E-02 3 2300OV
0.102317543 9.984755243E-02 9.984755243E-02 0.100146372 4 2300OV
0.10646987 9.926644681E-02 9.926644681E-02 0.100702882 5 2300OV
4.755892494E-02 6.543514028E-02 6.543514028E-02 6.634888697E-02 6 2300OV
3.715514214E-02 5.960204022E-02 5.960204022E-02 6.491719136E-02 7 2300OV
0.16590422 0.134135917 0.134135917 0.131864121 1 2300OX
0.154299187 8.634365269E-02 8.634365269E-02 8.583070428E-02 2 2300OX
0.163213966 0.101811347 0.101811347 0.102587831 3 2300OX
0.118510156 9.015824379E-02 9.015824379E-02 9.051610446E-02 4 2300OX
0.12571111 0.10248437 0.10248437 0.10275395 5 2300OX
8.74510405E-02 0.122012834 0.122012834 0.121393426 6 2300OX
9.38236439E-02 8.94179396E-02 8.94179396E-02 8.807903806E-02 7 2300OX
0.142891103 0.140961688 0.140961688 0.138204027 1 2300OZ
0.203622869 0.189842162 0.189842162 0.186480126 2 2300OZ
0.203132459 0.189387461 0.189387461 0.186083195 3 2300OZ
0.148136544 0.147285247 0.147285247 0.144970836 4 2300OZ
0.163895166 0.188411208 0.188411208 0.183338829 5 2300OZ
0.127477361 0.130627036 0.130627036 0.127703938 6 2300OZ
0.127689323 0.130745826 0.130745826 0.127757384 7 2300OZ
0.151588703 0.174640692 0.174640692 0.170391404 8 2300OZ
0.214956363 0.211012279 0.211012279 0.20618784 9 2300OZ
0.16172103 0.162295439 0.162295439 0.159447182 10 2300OZ
0.16869622 0.197829698 0.197829698 0.192973421 11 2300OZ
0.155432354 0.158072781 0.158072781 0.155556771 12 2300OZ
0.186835819 0.178592485 0.178592485 0.175443991 13 2300OZ
0.18688852 0.17862496 0.17862496 0.175517058 14 2300OZ
0.244327178 0.230727226 0.230727226 0.226344503 15 2300OZ
0.158462301 0.118681948 0.118681948 0.117743038 1 2300OY
0.167551819 0.133577056 0.133577056 0.130647833 2 2300OY
0.167795299 0.133914131 0.133914131 0.130840731 3 2300OY
0.120683043 0.121823756 0.121823756 0.118439605 4 2300OY
0.116786393 0.123530518 0.123530518 0.115140355 5 2300OY
0.146072969 0.16335853 0.16335853 0.157986255 6 2300OY
0.116619651 0.123324329 0.123324329 0.11478365 7 2300OY
0.104205797 0.163253946 0.163253946 0.154817081 1 2300P0
0.142374583 0.128743772 0.128743772 0.125440285 2 2300P0
9.726667785E-02 0.114370073 0.114370073 0.109845771 3 2300P0
9.734137043E-02 0.114908193 0.114908193 0.110313643 4 2300P0
6.096744929E-02 5.9566082E-02 5.9566082E-02 5.921632356E-02 1 2300P1
5.595535721E-02 4.781706895E-02 4.781706895E-02 4.868501682E-02 2 2300P1
8.005880256E-02 9.179518055E-02 9.179518055E-02 9.107376129E-02 3 2300P1
7.940905415E-02 9.16814808E-02 9.16814808E-02 9.093489391E-02 4 2300P1
8.305751114E-02 7.6882693E-02 7.6882693E-02 7.715523395E-02 5 2300P1
4.893820766E-02 5.040894571E-02 5.040894571E-02 5.139232519E-02 6 2300P1
6.399095235E-02 5.688082895E-02 5.688082895E-02 5.762698218E-02 7 2300P1
8.473268905E-02 7.276776995E-02 7.276776995E-02 7.510833917E-02 1 2300P2
8.359854474E-02 7.332823945E-02 7.332823945E-02 7.559765567E-02 2 2300P2
0.551430872 0.134741999 0.134741999 0.169672711 3 2300P2
4.963231975E-02 7.119166049E-02 7.119166049E-02 7.216485201E-02 4 2300P2
5.213854292E-02 6.862266499E-02 6.862266499E-02 7.041331311E-02 5 2300P2
4.689069479E-02 6.918914131E-02 6.918914131E-02 7.208779E-02 6 2300P2
7.9793774E-02 5.362676426E-02 5.362676426E-02 5.498277311E-02 7 2300P2
0.102712645 0.123794329 0.123794329 0.130145384 8 2300P2
0.113273794 0.128346465 0.128346465 0.136017859 9 2300P2
6.779985125E-02 8.094941221E-02 8.094941221E-02 8.273313599E-02 10 2300P2
0.5596037 0.136706315 0.136706315 0.159503575 11 2300P2
0.559525609 0.136302983 0.136302983 0.159127851 12 2300P2
0.122618609 6.83924616E-02 6.83924616E-02 7.280736611E-02 13 2300P2
0.122551307 6.827930149E-02 6.827930149E-02 7.270417119E-02 14 2300P2
0.122554859 0.665782065 0.665782065 0.654395092 15 2300P2
7.419797986E-02 8.595087137E-02 8.595087137E-02 8.014330944E-02 16 2300P2
0.1354873 0.112213032 0.112213032 0.110864337 17 2300P2
4.928393013E-02 6.983472465E-02 6.983472465E-02 7.060501071E-02 18 2300P2
7.592021917E-02 6.315634451E-02 6.315634451E-02 6.414733648E-02 19 2300P2
8.477375081E-02 9.298871613E-02 9.298871613E-02 9.298871613E-02 1 2300P4
6.704964029E-02 6.640595981E-02 6.640595981E-02 6.640595981E-02 2 2300P4
6.632386972E-02 6.566096984E-02 6.566096984E-02 6.566096984E-02 3 2300P4
6.709117397E-02 6.634735743E-02 6.634735743E-02 6.634735743E-02 4 2300P4
5.302511086E-02 4.000068403E-02 4.000068403E-02 4.000068403E-02 5 2300P4
5.741610984E-02 4.150838003E-02 4.150838003E-02 4.150838003E-02 6 2300P4
0.260250059 0.128716496 0.128716496 0.128716496 7 2300P4
7.332670551E-02 9.039246482E-02 9.039246482E-02 9.039246482E-02 8 2300P4
7.160527321E-02 8.534117465E-02 8.534117465E-02 8.534117465E-02 9 2300P4
0.390483836 9.662904273E-02 9.662904273E-02 9.65077973E-02 1 2300P5
0.160964717 0.140934911 0.143320069 0.143291595 1 2300P6
0.161825705 0.141846294 0.14426014 0.144223527 2 2300P6
0.160545031 0.140328504 0.142674183 0.142588293 3 2300P6
0.159212849 0.144134277 0.148328431 0.148880296 4 2300P6
0.160505845 0.145897131 0.150024599 0.150650835 5 2300P6
0.160687564 0.146023883 0.150207892 0.150829503 6 2300P6
0.191978599 0.20006796 0.190315946 0.184839921 7 2300P6
0.191554858 0.200137086 0.190390445 0.184901827 8 2300P6
0.189199625 0.199014437 0.189174345 0.183692177 9 2300P6
0.189708084 0.197618312 0.187919733 0.18252696 10 2300P6
0.188687653 0.159513362 0.160520622 0.158777269 11 2300P6
0.188774806 0.159589449 0.160564868 0.158823505 12 2300P6
0.188461926 0.159150944 0.160095647 0.158331552 13 2300P6
0.15724654 0.207842086 0.207842086 0.198682277 1 2300P7
9.096210404E-02 0.232983206 0.232983206 0.227912505 2 2300P7
0.216804247 6.495544843E-02 6.495544843E-02 6.436297328E-02 1 2300P8
0.256103872 0.10097403 0.10097403 0.102008866 2 2300P8
0.213581586 7.48234733E-02 7.48234733E-02 7.44049032E-02 3 2300P8
0.101854249 0.108629167 0.108629167 0.108133127 1 2300P9
0.14942859 0.16645806 0.16645806 0.166877835 2 2300P9
0.149414658 0.171845939 0.171845939 0.172327265 3 2300P9
0.136474795 0.197438185 0.197438185 0.197846194 4 2300P9
0.165364696 0.179935078 0.179935078 0.180278943 5 2300P9
0.16587819 0.179894635 0.179894635 0.180238168 6 2300P9
0.170794451 0.151873289 0.151873289 0.152458339 7 2300P9
9.392655479E-02 5.600760311E-02 5.600760311E-02 4.806754595E-02 1 2300PA
8.647638744E-02 0.105716029 0.105716029 9.841674487E-02 2 2300PA
4.981124E-02 5.411163284E-02 5.411163284E-02 5.655277973E-02 1 2300PC
2.96353078E-02 3.290708597E-02 3.290708597E-02 3.132912947E-02 2 2300PC
2.781239139E-02 3.190595574E-02 3.190595574E-02 3.347185197E-02 3 2300PC
6.26495668E-02 7.702925068E-02 7.702925068E-02 7.584421522E-02 4 2300PC
6.164276321E-02 7.647338086E-02 7.647338086E-02 8.221015986E-02 5 2300PC
6.181471213E-02 8.02909644E-02 8.02909644E-02 7.268590768E-02 6 2300PC
6.14149857E-02 7.893941275E-02 7.893941275E-02 7.546350533E-02 7 2300PC
6.251129385E-02 7.785953744E-02 7.785953744E-02 8.060271277E-02 8 2300PC
3.5544837E-02 4.120538208E-02 4.120538208E-02 4.000518511E-02 9 2300PC
5.396514469E-02 7.186005752E-02 7.186005752E-02 7.105640509E-02 10 2300PC
5.469772267E-02 7.203077142E-02 7.203077142E-02 7.655947457E-02 11 2300PC
6.196753806E-02 8.196820674E-02 8.196820674E-02 4.96033755E-02 12 2300PC
6.184590135E-02 9.369351022E-02 9.369351022E-02 9.342849948E-02 13 2300PC
6.248699425E-02 9.680119441E-02 9.680119441E-02 9.574164249E-02 14 2300PC
5.675898535E-02 5.465681091E-02 5.465681091E-02 5.510766224E-02 15 2300PC
5.781429074E-02 6.335069235E-02 6.335069235E-02 6.653687213E-02 16 2300PC
9.422347733E-02 6.583583363E-02 6.583583363E-02 6.718363053E-02 17 2300PC
8.586878825E-02 6.785822294E-02 6.785822294E-02 5.676510077E-02 18 2300PC
7.582527132E-02 5.987424478E-02 5.987424478E-02 5.859055182E-02 19 2300PC
7.770382058E-02 6.550395708E-02 6.550395708E-02 6.842796078E-02 20 2300PC
2.514632544E-02 2.763938918E-02 2.763938918E-02 2.815777097E-02 21 2300PC
9.907349601E-02 8.645974604E-02 8.645974604E-02 8.687843279E-02 22 2300PC
3.285555322E-02 3.062769E-02 3.062769E-02 2.978802921E-02 23 2300PC
2.613392037E-02 2.901011436E-02 2.901011436E-02 2.860632357E-02 24 2300PC
6.719298901E-02 5.067670394E-02 5.067670394E-02 3.995143146E-02 25 2300PC
3.227927556E-02 3.162543543E-02 3.162543543E-02 3.146380188E-02 26 2300PC
4.704530927E-02 5.732693342E-02 5.732693342E-02 6.298125673E-02 27 2300PC
4.011601804E-02 6.768013686E-02 6.768013686E-02 7.665581477E-02 28 2300PC
4.702477805E-02 6.204147686E-02 6.204147686E-02 5.909689227E-02 29 2300PC
4.638534035E-02 5.917233707E-02 5.917233707E-02 5.966035031E-02 30 2300PC
3.298252151E-02 3.364362803E-02 3.364362803E-02 3.347288206E-02 31 2300PC
3.26177872E-02 3.582301092E-02 3.582301092E-02 3.62548047E-02 32 2300PC
3.258925899E-02 3.262294521E-02 3.262294521E-02 3.506853632E-02 33 2300PC
7.61103179E-02 6.266636317E-02 6.266636317E-02 6.595210934E-02 34 2300PC
3.010527003E-02 2.92211194E-02 2.92211194E-02 2.684004735E-02 35 2300PC
8.600060513E-02 7.480612653E-02 7.480612653E-02 7.536191885E-02 1 2300PB
8.605306249E-02 7.493090856E-02 7.493090856E-02 7.551344971E-02 2 2300PB
8.813178498E-02 7.527068931E-02 7.527068931E-02 7.577809078E-02 3 2300PB
8.821688096E-02 7.541427058E-02 7.541427058E-02 7.596262214E-02 4 2300PB
8.719615288E-02 7.73062096E-02 7.73062096E-02 7.841577741E-02 5 2300PB
6.871826883E-02 7.455458439E-02 7.455458439E-02 7.628550839E-02 6 2300PB
0.112095831 8.897109248E-02 8.897109248E-02 8.846698644E-02 7 2300PB
7.257087564E-02 7.395453082E-02 7.395453082E-02 7.333699556E-02 1 2300PD
8.778435665E-02 0.147757119 0.147757119 0.148283667 1 2300PF
0.114032074 0.109084868 0.109084868 0.108087871 1 2300PG
7.851595578E-02 7.560559738E-02 7.560559738E-02 7.594665096E-02 2 2300PG
0.109696591 0.101446935 0.101446935 0.100835471 3 2300PG
0.113168992 7.713573051E-02 7.713573051E-02 7.748183937E-02 4 2300PG
0.11213775 0.116573813 0.116573813 0.116139392 5 2300PG
0.111895952 0.115921763 0.115921763 0.11549511 6 2300PG
0.12617142 8.73598626E-02 8.73598626E-02 8.722804231E-02 7 2300PG
6.800897059E-02 6.46236174E-02 6.46236174E-02 6.332675618E-02 8 2300PG
7.826169374E-02 7.328753945E-02 7.328753945E-02 7.132133722E-02 9 2300PG
0.114585849 0.109747468 0.109747468 0.10961181 10 2300PG
0.131306083 8.957453297E-02 8.957453297E-02 8.955665556E-02 11 2300PG
0.123597563 9.984891922E-02 9.984891922E-02 9.956498578E-02 12 2300PG
0.108165179 6.632977924E-02 6.632977924E-02 6.677082024E-02 13 2300PG
7.455913738E-02 5.861006551E-02 5.861006551E-02 5.828258187E-02 14 2300PG
0.154146069 0.14422036 0.14422036 0.144665353 15 2300PG
0.154551169 0.144577918 0.144577918 0.145035392 16 2300PG
0.130649734 9.333510092E-02 9.333510092E-02 9.348155143E-02 17 2300PG
0.119780972 8.060348244E-02 8.060348244E-02 8.139728402E-02 18 2300PG
0.1245852 0.121038474 0.121038474 0.121298816 19 2300PG
9.230343108E-02 0.158392654 0.158392654 0.15574634 20 2300PG
0.109894393 0.118719703 0.118719703 0.117469759 21 2300PG
9.414843136E-02 8.372655539E-02 8.372655539E-02 8.290872137E-02 22 2300PG
0.134379016 8.945216553E-02 8.945216553E-02 8.968551899E-02 23 2300PG
8.672704069E-02 0.154261836 0.154261836 0.154731143 24 2300PG
0.110380768 8.824407187E-02 8.824407187E-02 8.753137631E-02 25 2300PG
0.105972644 0.185424311 0.185424311 0.181567829 26 2300PG
0.11315079 8.191331088E-02 8.191331088E-02 8.161056471E-02 27 2300PG
9.989028268E-02 0.126083306 0.126083306 0.126355714 28 2300PG
