#RMSD_ini RMSD_opt RMSD_reo RMSD_ret conformation_ID zincID
6.682759782E-02 0.148503633 0.148503633 0.145236658 6 2300LE
7.064860368E-02 0.138299529 0.138299529 0.135661082 7 2300LE
0.221315149 0.16247308 0.16247308 0.15530013 8 2300LE
0.103249606 8.530158457E-02 8.530158457E-02 8.241066054E-02 9 2300LE
6.825825994E-02 0.144330162 0.144330162 0.14185123 10 2300LE
0.802720532 0.216796402 0.216796402 0.209119742 11 2300LE
4.8832876E-02 4.674401325E-02 4.674401325E-02 4.580816477E-02 1 2300LG
0.123184655 0.150481164 0.150481164 0.156136909 2 2300LG
0.122838383 0.150218548 0.150218548 0.155874619 3 2300LG
0.122988977 0.15004402 0.15004402 0.155682144 4 2300LG
1.13612073 0.667698774 0.667698774 0.6640966 5 2300LG
0.60032749 8.982885815E-02 8.982885815E-02 9.13485311E-02 6 2300LG
0.600137545 8.989911738E-02 8.989911738E-02 9.142710978E-02 7 2300LG
0.472760658 0.470917997 0.470917997 0.471996352 8 2300LG
0.134129808 0.202980382 0.202980382 0.177047365 1 2300LF
0.134439071 0.202102714 0.202102714 0.176209049 2 2300LF
5.594462982E-02 5.622852982E-02 5.622852982E-02 5.220356145E-02 3 2300LF
0.937366878 0.114446119 0.114446119 9.597486052E-02 4 2300LF
0.267485231 0.385279007 0.385279007 0.517028999 5 2300LF
0.235113204 0.21197433 0.21197433 0.251510905 6 2300LF
0.267557929 0.385380793 0.385380793 0.517123112 7 2300LF
0.235448899 0.212297195 0.212297195 0.251845428 8 2300LF
0.774911067 0.90479415 0.90479415 0.929086392 9 2300LF
0.218316754 0.245606318 0.245606318 0.237055321 1 2300LH
0.218368374 0.245688958 0.245688958 0.237136029 2 2300LH
0.218235016 0.24562949 0.24562949 0.237086284 3 2300LH
0.482066982 0.477528311 0.477528311 0.447693095 4 2300LH
0.481734355 0.477106279 0.477106279 0.447270744 5 2300LH
0.481889585 0.477256973 0.477256973 0.447424687 6 2300LH
0.48154196 0.476999045 0.476999045 0.447166549 7 2300LH
0.48181987 0.477250882 0.477250882 0.447415779 8 2300LH
0.481669457 0.477045647 0.477045647 0.447210232 9 2300LH
0.352899464 0.212041106 0.212041106 0.200859495 10 2300LH
0.3534845 0.212542111 0.212542111 0.201355032 11 2300LH
0.248700597 0.227289209 0.227289209 0.222615716 12 2300LH
0.376413906 0.227006496 0.227006496 0.218961356 13 2300LH
0.445808983 0.359454332 0.359454332 0.346639377 14 2300LH
0.445879934 0.359545741 0.359545741 0.346724144 15 2300LH
0.508164544 0.862814394 0.862814394 0.367019824 16 2300LH
0.50759472 0.862436196 0.862436196 0.36671634 17 2300LH
0.462796161 0.366856648 0.366856648 0.357009652 18 2300LH
0.55295673 0.881316352 0.881316352 0.389276913 19 2300LH
0.445704888 0.359379838 0.359379838 0.3465642 20 2300LH
1.2232613 1.1844275 1.1844275 1.18130167 21 2300LH
0.879262099 0.90974904 0.90974904 0.910653637 22 2300LH
0.452165011 0.337539151 0.337539151 0.319845176 23 2300LH
0.902787526 0.610741908 0.610741908 0.595629539 24 2300LH
0.435290943 0.340897072 0.340897072 0.325901486 25 2300LH
0.435175748 0.340750025 0.340750025 0.325765838 26 2300LH
0.906706671 0.931631485 0.931631485 0.933579359 27 2300LH
0.901658182 0.643844741 0.643844741 0.629848971 28 2300LH
1.18083083 1.10866494 1.10866494 1.11532407 29 2300LH
0.455953896 0.511583583 0.511583583 0.490404558 30 2300LH
0.867186303 1.04687118 1.04687118 1.03508113 31 2300LH
1.19858111 1.04537632 1.04537632 1.03086235 32 2300LH
0.65316369 0.417775718 0.417775718 0.40388943 33 2300LH
0.315305673 0.20754447 0.20754447 0.202129219 34 2300LH
0.315036576 0.207564664 0.207564664 0.202153473 35 2300LH
0.237462317 0.212101395 0.212101395 0.209524767 36 2300LH
1.18119955 1.02274317 1.02274317 1.00833671 37 2300LH
0.890622124 1.50129107 1.50129107 1.49312345 38 2300LH
0.197786386 0.182276189 0.182276189 0.179195809 39 2300LH
0.810676384 1.73398232 1.73398232 1.72974971 40 2300LH
1.38375684 1.41432208 1.41432208 0.473217381 41 2300LH
0.301665428 0.407374081 0.407374081 0.396731319 42 2300LH
0.301864123 0.407424802 0.407424802 0.396782735 43 2300LH
0.200633652 0.209519111 0.209519111 0.205615949 44 2300LH
1.45745525 1.49498923 1.49498923 0.548983329 45 2300LH
0.538674419 0.891568347 0.891568347 1.08012282 46 2300LH
0.585310527 0.429181836 0.429181836 0.429284696 47 2300LH
0.53571901 0.414886769 0.414886769 0.40412327 48 2300LH
0.666242855 0.934728475 0.934728475 0.930170629 49 2300LH
0.873614132 0.868947613 0.868947613 0.871565545 50 2300LH
1.23361811 1.08381663 1.08381663 1.06991827 51 2300LH
0.374043053 0.214311954 0.214311954 0.222216055 1 2300LI
0.129255027 0.174731208 0.174731208 0.173295496 1 2300LK
0.199470554 0.169571582 0.169571582 0.167414356 2 2300LK
0.184062333 0.194325458 0.194325458 0.201746427 3 2300LK
0.141294921 0.204255328 0.204255328 0.200308058 4 2300LK
0.15227413 0.270235073 0.270235073 0.275820223 5 2300LK
0.729798914 0.775731987 0.775731987 0.775731987 1 2300LJ
0.287269996 0.496771233 0.496771233 0.496709377 1 2300LL
0.287825499 0.497185016 0.497185016 0.497139253 2 2300LL
0.286543392 0.496694639 0.496694639 0.496642777 3 2300LL
0.284897812 0.496270393 0.496270393 0.496209703 4 2300LL
0.358538803 0.120511341 0.120511341 0.120633765 5 2300LL
0.358162014 0.120287244 0.120287244 0.120408486 6 2300LL
0.358725754 0.120000497 0.120000497 0.120133108 7 2300LL
0.359293713 0.120406411 0.120406411 0.120542492 8 2300LL
0.376457037 0.662538945 0.662538945 0.668914564 9 2300LL
1.09267351 0.900258882 0.900258882 0.90050948 10 2300LL
1.09238875 0.899951437 0.899951437 0.900195097 11 2300LL
0.379335288 0.470748128 0.470748128 0.464578729 12 2300LL
0.504778248 0.788375482 0.788375482 0.788668413 13 2300LL
0.629425657 0.177814211 0.177814211 0.167538564 1 2300LM
0.629805055 0.17797666 0.17797666 0.167734247 2 2300LM
0.629801264 0.177930914 0.177930914 0.167686298 3 2300LM
0.100477502 0.109252277 0.109252277 0.109252277 1 2300LN
7.495799834E-02 9.094912228E-02 9.094912228E-02 9.094912228E-02 2 2300LN
0.108623936 0.184531157 0.184531157 0.184531157 3 2300LN
8.619376132E-02 0.217183999 0.217183999 0.217183999 4 2300LN
8.090563222E-02 0.196906147 0.196906147 0.196906147 5 2300LN
0.197013852 0.121736015 0.121736015 0.121736015 6 2300LN
7.333738016E-02 6.141695099E-02 6.141695099E-02 6.141695099E-02 7 2300LN
6.736485523E-02 0.161794124 0.161794124 0.161794124 8 2300LN
8.574058714E-02 0.194268917 0.194268917 0.194268917 9 2300LN
8.235224879E-02 0.104602748 0.104602748 0.104602748 10 2300LN
0.144042743 0.119136935 0.119136935 0.119136935 11 2300LN
0.56428919 0.22089531 0.22089531 0.22089531 12 2300LN
0.133549411 0.377834562 0.377834562 0.377834562 13 2300LN
0.113255275 0.135687097 0.135687097 0.135687097 14 2300LN
0.109080677 5.572147932E-02 5.572147932E-02 5.572147932E-02 15 2300LN
0.108730718 5.576822349E-02 5.576822349E-02 5.576822349E-02 16 2300LN
6.589943205E-02 0.383289947 0.383289947 0.383289947 17 2300LN
0.100140742 0.450719909 0.450719909 0.450719909 18 2300LN
7.183267934E-02 9.513985707E-02 9.513985707E-02 9.513985707E-02 19 2300LN
6.318255719E-02 0.104168409 0.104168409 0.104168409 20 2300LN
0.194655499 0.203315302 0.203315302 0.203315302 21 2300LN
0.11966766 0.134657264 0.134657264 0.134657264 22 2300LN
0.202088125 0.210289654 0.210289654 0.210289654 23 2300LN
0.248692313 0.219730278 0.219730278 0.219730278 24 2300LN
6.443287264E-02 0.125346608 0.125346608 0.125346608 25 2300LN
0.136266908 0.261383644 0.261383644 0.261051368 1 2300LP
0.262821938 0.268568553 0.268568553 0.268284843 2 2300LP
5.421640058E-02 7.692365579E-02 7.692365579E-02 7.722541682E-02 3 2300LP
5.433693555E-02 7.711940158E-02 7.711940158E-02 7.742180373E-02 4 2300LP
1.21944897 6.111534756E-02 6.111534756E-02 6.123498983E-02 1 2300LO
5.144933842E-02 6.006806715E-02 6.006806715E-02 6.033861398E-02 1 2300LQ
8.959256072E-02 9.808142591E-02 9.808142591E-02 9.450328678E-02 2 2300LQ
9.702402561E-02 0.109001309 0.109001309 0.102832337 3 2300LQ
9.276322453E-02 9.793339686E-02 9.793339686E-02 9.778734972E-02 4 2300LQ
9.070218497E-02 9.678429039E-02 9.678429039E-02 9.724371672E-02 5 2300LQ
0.154531758 0.247137286 0.247137286 0.260481873 6 2300LQ
0.208703961 0.31750715 0.31750715 0.823881267 7 2300LQ
7.265959809E-02 7.602487487E-02 7.602487487E-02 7.456791669E-02 8 2300LQ
0.217816223 0.885601267 0.885601267 0.88151047 9 2300LQ
0.109802817 0.19673929 0.19673929 0.197839141 10 2300LQ
9.025518882E-02 0.174779704 0.174779704 0.176096936 11 2300LQ
5.092226265E-02 6.338388365E-02 6.338388365E-02 6.476356118E-02 1 2300LR
0.267845789 0.220784569 0.220784569 0.224698761 1 2300LS
0.12680855 0.763000731 0.763000731 0.753452976 2 2300LS
8.426598907E-02 8.68688876E-02 8.68688876E-02 8.611553702E-02 3 2300LS
0.126922768 0.763198447 0.763198447 0.753652339 4 2300LS
0.127243023 0.763546035 0.763546035 0.754000927 5 2300LS
7.074282992E-02 0.110553222 0.110553222 0.100483743 6 2300LS
0.958023299 0.354545221 0.354545221 0.383146627 7 2300LS
0.957732606 0.353935101 0.353935101 0.382539975 8 2300LS
8.408748371E-02 8.670985263E-02 8.670985263E-02 8.595611307E-02 9 2300LS
0.194119373 0.188777192 0.188777192 0.145391161 1 2300LU
0.101238046 0.214528701 0.214528701 0.240642411 2 2300LU
0.193513373 9.871928448E-02 9.871928448E-02 8.974286671E-02 3 2300LU
0.198544907 0.273594758 0.273594758 0.277812253 4 2300LU
0.786625974 0.88224949 0.88224949 0.882646403 5 2300LU
0.553481478 1.12764529 1.12764529 1.12280698 6 2300LU
0.186994739 0.997025189 0.997025189 0.979416275 7 2300LU
0.247530344 1.02166638 1.02166638 1.01726284 8 2300LU
0.572925642 0.617682345 0.585945128 0.511509683 1 2300LT
0.258432417 0.313320388 0.278004176 0.242525551 2 2300LT
0.357079622 0.185606095 1.05219393 1.0534611 1 2300LV
0.489570737 0.106011722 0.106011722 0.105952266 1 2300LX
0.490681733 0.10715665 0.10715665 0.107095191 2 2300LX
0.176116787 0.19742171 0.19742171 0.196857056 1 2300LY
0.173269525 0.194409661 0.194409661 0.193838733 2 2300LY
0.174689118 0.195889209 0.195889209 0.195321194 3 2300LY
0.256386023 0.312815715 0.312815715 0.311838261 4 2300LY
0.130406134 0.162549919 0.162549919 0.160357176 5 2300LY
0.224551699 0.321753878 0.321753878 0.318925925 6 2300LY
2.10744462 1.50120841 1.50120841 1.50818165 7 2300LY
2.03473822 1.97774311 1.97774311 1.97955782 8 2300LY
1.96274222 1.87651052 1.87651052 1.87875101 9 2300LY
0.280666501 0.492860533 0.492860533 0.488860165 10 2300LY
0.733232828 0.593428861 0.593428861 0.596813561 11 2300LY
0.118108136 6.680991289E-02 6.680991289E-02 7.102753019E-02 1 2300LZ
0.135758896 6.996682801E-02 6.996682801E-02 8.614594171E-02 2 2300LZ
0.126748666 6.561798055E-02 6.561798055E-02 7.847234564E-02 3 2300LZ
0.126894088 6.512055106E-02 6.512055106E-02 7.796895413E-02 4 2300LZ
8.837749705E-02 0.101847899 0.101847899 9.621462208E-02 5 2300LZ
0.137378545 0.152228731 0.152228731 0.137214993 6 2300LZ
0.137820502 0.152598893 0.152598893 0.137497916 7 2300LZ
0.121908456 0.206335044 0.206335044 0.224690067 8 2300LZ
0.118718142 0.210926249 0.210926249 0.231183735 9 2300LZ
0.13426371 0.107230626 0.107230626 0.108402303 10 2300LZ
0.154162202 0.19109146 0.19109146 0.205465806 11 2300LZ
0.208121323 0.1879229 0.1879229 0.19865112 12 2300LZ
9.406732287E-02 0.201889391 0.201889391 0.213982073 13 2300LZ
0.797687826 0.886405991 0.886405991 0.88657519 14 2300LZ
0.118008079 0.212553994 0.212553994 0.221738033 15 2300LZ
0.817913191 0.193323818 0.193323818 0.14302558 16 2300LZ
0.842173401 0.171434357 0.171434357 0.30724624 17 2300LZ
8.819273227E-02 8.673738443E-02 8.673738443E-02 8.545543494E-02 1 2300M0
0.116597521 0.145693787 0.145693787 0.145182799 2 2300M0
0.192114533 0.146673347 0.146673347 0.149818631 3 2300M0
0.197007923 0.196806022 0.196806022 0.201045074 4 2300M0
9.58985964E-02 7.681253681E-02 7.681253681E-02 7.698797882E-02 5 2300M0
8.794347374E-02 8.654486653E-02 8.654486653E-02 8.52621002E-02 6 2300M0
0.125483176 0.143368902 0.143368902 0.141859608 1 2300M1
0.955319889 0.641107791 0.641107791 0.640510169 2 2300M1
0.851162064 0.32733582 0.32733582 0.325420843 3 2300M1
0.19585024 0.566251837 0.566251837 0.568004517 4 2300M1
0.816640691 0.614043457 0.614043457 0.615091468 5 2300M1
0.677654269 0.192954739 0.192954739 0.19284629 6 2300M1
0.372679828 0.108358817 0.108358817 0.108497622 1 2300M2
0.370965862 0.106550813 0.106550813 0.106676767 2 2300M2
0.348014553 0.126583686 0.126583686 0.126592721 3 2300M2
0.404889596 9.746583362E-02 9.746583362E-02 9.748380947E-02 4 2300M2
0.392054115 0.126775022 0.126775022 0.125931276 5 2300M2
0.371308598 0.128185474 0.128185474 0.128257012 6 2300M2
0.418857684 0.10025608 0.10025608 0.100248445 7 2300M2
0.109829024 0.42883528 0.42883528 0.429661779 8 2300M2
0.345264791 5.953490537E-02 5.953490537E-02 6.005279361E-02 1 2300M3
0.384026678 0.138714428 0.138714428 0.136749921 2 2300M3
0.320617228 8.410591053E-02 8.410591053E-02 8.264982909E-02 3 2300M3
0.689648755 0.168389436 0.168389436 0.159613779 4 2300M3
0.268174727 0.166441216 0.166441216 0.16658587 5 2300M3
0.81829517 0.203131981 0.203131981 0.194892261 6 2300M3
0.818303761 0.203122622 0.203122622 0.194880407 7 2300M3
0.212464666 0.109315018 0.109315018 0.108564924 8 2300M3
0.304565517 6.250890414E-02 6.250890414E-02 6.25836858E-02 9 2300M3
1.02287304 0.269571201 0.269571201 0.279604461 10 2300M3
0.397528457 0.269566002 0.269566002 0.271459122 11 2300M3
0.447171941 0.167995674 0.167995674 0.167537456 12 2300M3
0.170030911 0.180116494 0.180116494 0.177632108 1 2300M5
0.183151308 0.176414042 0.176414042 0.173828181 2 2300M5
0.184028719 0.174556922 0.174556922 0.173075969 3 2300M5
0.147273651 0.173907656 0.173907656 0.17214929 4 2300M5
0.174717662 0.171896166 0.171896166 0.169818865 5 2300M5
0.31128616 0.269135114 0.269135114 0.265191437 6 2300M5
0.248328725 0.220705752 0.220705752 0.222501269 7 2300M5
0.370247785 0.226070862 0.226070862 0.222766233 8 2300M5
0.290006332 0.229899126 0.229899126 0.228262928 9 2300M5
0.335302786 0.295272127 0.295272127 0.292997628 10 2300M5
0.551715547 0.333721251 0.333721251 0.328733729 11 2300M5
0.284922961 0.233581704 0.233581704 0.229133676 12 2300M5
0.502395104 0.363253189 0.363253189 0.359120065 13 2300M5
0.146967927 0.219598085 0.219598085 0.218810753 14 2300M5
0.15181704 0.198546631 0.198546631 0.194421586 15 2300M5
0.161130489 0.221527036 0.221527036 0.217452136 16 2300M5
0.396011406 8.748426024E-02 8.748426024E-02 8.724339115E-02 1 2300M7
0.698889988 0.195216237 0.195216237 0.193137613 1 2300M6
0.698874069 0.195228188 0.195228188 0.193148936 2 2300M6
0.698869468 0.195276239 0.195276239 0.193198405 3 2300M6
0.770466946 0.207100106 0.207100106 0.205249474 4 2300M6
0.723359176 0.324162549 0.324162549 0.322895284 5 2300M6
0.31677118 7.918806954E-02 7.918806954E-02 8.517020501E-02 6 2300M6
0.698854797 0.194973427 0.194973427 0.192894541 7 2300M6
0.699109608 0.195440869 0.195440869 0.193360125 8 2300M6
0.770703836 0.206800403 0.206800403 0.204950619 9 2300M6
0.770539212 0.206959688 0.206959688 0.20510927 10 2300M6
0.307913575 9.471959012E-02 9.471959012E-02 9.724652924E-02 11 2300M6
0.308143847 9.488475249E-02 9.488475249E-02 9.742499681E-02 12 2300M6
0.31626788 7.854189778E-02 7.854189778E-02 8.448310223E-02 13 2300M6
0.137917743 0.166808523 0.166808523 0.17112745 1 2300M8
0.137684063 0.166420648 0.166420648 0.170741798 2 2300M8
0.230239965 0.263814493 0.263814493 0.267136595 3 2300M8
0.828658439 0.815193992 0.815193992 0.815191784 4 2300M8
0.1290934 0.219060969 0.219060969 0.224335872 5 2300M8
0.825310322 0.105146964 0.105146964 0.102690081 6 2300M8
0.101240725 9.199186531E-02 9.199186531E-02 9.545364843E-02 7 2300M8
0.106533573 0.106735647 0.106735647 0.105804423 1 2300MA
8.488387512E-02 8.184974025E-02 8.184974025E-02 7.772540665E-02 2 2300MA
6.681512079E-02 6.354136956E-02 6.354136956E-02 6.404948768E-02 3 2300MA
9.649196225E-02 9.992047938E-02 9.992047938E-02 9.843131335E-02 4 2300MA
6.013903849E-02 6.68533019E-02 6.68533019E-02 6.398029561E-02 5 2300MA
6.548079275E-02 7.131204782E-02 7.131204782E-02 6.770849718E-02 6 2300MA
9.433513749E-02 9.331410699E-02 9.331410699E-02 8.895030599E-02 7 2300MA
5.314142125E-02 5.494096138E-02 5.494096138E-02 5.418997565E-02 8 2300MA
5.296907196E-02 5.48398513E-02 5.48398513E-02 5.402472622E-02 9 2300MA
0.867055878 7.523444426E-02 7.523444426E-02 7.15447529E-02 10 2300MA
0.154011381 9.13652483E-02 9.13652483E-02 8.592134603E-02 11 2300MA
0.129552003 8.313038737E-02 8.313038737E-02 7.377735501E-02 12 2300MA
0.83887534 8.889171588E-02 8.889171588E-02 7.094926143E-02 13 2300MA
7.235324278E-02 0.117134985 0.117134985 0.110335076 14 2300MA
0.149840145 7.743948548E-02 7.743948548E-02 7.774921521E-02 15 2300MA
0.858829005 7.802914123E-02 7.802914123E-02 7.031081954E-02 16 2300MA
0.106976807 0.850587808 0.850587808 0.875269228 17 2300MA
7.757631095E-02 0.197098386 0.197098386 0.163978666 18 2300MA
7.91622569E-02 0.733681095 0.733681095 0.748224223 19 2300MA
7.520877877E-02 0.722570358 0.722570358 0.740754956 20 2300MA
8.382447195E-02 0.160740478 0.160740478 0.13868918 21 2300MA
6.332149517E-02 0.865028758 0.865028758 0.882716299 22 2300MA
8.616361566E-02 0.962457027 0.962457027 0.951164942 23 2300MA
7.107658569E-02 0.807426229 0.807426229 0.826604988 24 2300MA
0.122285111 0.133134811 0.133134811 0.131179082 1 2300MB
0.246464952 0.229679821 0.229679821 0.229670765 2 2300MB
0.109968587 9.863697672E-02 9.863697672E-02 0.101605366 3 2300MB
0.110200079 9.83139911E-02 9.83139911E-02 0.101287675 4 2300MB
8.573325921E-02 0.165058678 0.165058678 0.165220431 1 2300MD
0.108125194 0.309722715 0.309722715 0.310880656 2 2300MD
0.252657731 0.275110014 0.275110014 0.275142701 3 2300MD
0.133778452 0.254077403 0.254077403 0.254540336 4 2300MD
0.259841712 0.242203483 0.242203483 0.241266898 5 2300MD
7.810834004E-02 0.933904845 0.933904845 0.93374416 6 2300MD
0.818819678 0.471792914 0.471792914 0.466991161 7 2300MD
9.507528595E-02 0.718461728 0.718461728 0.716141526 8 2300MD
0.879765146 0.257099801 0.257099801 0.256911196 9 2300MD
9.492106723E-02 0.718051886 0.718051886 0.715734727 10 2300MD
0.296200755 0.327010884 0.327010884 0.327150553 11 2300MD
0.880698738 0.257923482 0.257923482 0.257735299 12 2300MD
0.295746372 0.326169897 0.326169897 0.326319056 13 2300MD
0.173588504 0.259845944 0.259845944 0.253219433 1 2300ME
0.934689823 0.273806535 0.273806535 0.273829587 1 2300MF
0.878233783 0.290980631 0.290980631 0.291108757 2 2300MF
0.934839756 0.273876195 0.273876195 0.273901387 3 2300MF
0.878632462 0.290491707 0.290491707 0.290619203 4 2300MF
0.402429704 7.109627271E-02 7.109627271E-02 7.103617301E-02 1 2300MI
0.129604967 0.315662884 0.315662884 0.294363302 1 2300MJ
0.841353583 0.123952384 0.123952384 0.108501191 2 2300MJ
0.165208626 0.37097125 0.37097125 0.366587376 3 2300MJ
0.164935947 0.370644198 0.370644198 0.366260825 4 2300MJ
0.128214336 0.156039914 0.156039914 0.155874624 5 2300MJ
0.14861109 0.206498627 0.206498627 0.20323779 1 2300MK
0.256992465 0.167881723 0.167881723 0.167564656 2 2300MK
0.210376182 0.168805621 0.168805621 0.168222773 3 2300MK
0.25778269 0.153124137 0.153124137 0.153979066 4 2300MK
0.213637773 0.131447255 0.131447255 0.133134535 5 2300MK
0.145501056 0.156799082 0.156799082 0.153224853 6 2300MK
0.126176866 0.129319603 0.129319603 0.127957785 7 2300MK
0.129489795 0.126059866 0.126059866 0.125836379 8 2300MK
0.567002604 0.18144984 0.18144984 0.174351293 9 2300MK
0.101153464 0.103396071 0.103396071 0.100768867 10 2300MK
0.298225404 0.321771767 0.321771767 0.323382413 11 2300MK
0.131129615 0.739994068 0.739994068 0.738676105 12 2300MK
9.745917526E-02 9.341332293E-02 9.341332293E-02 9.420347683E-02 1 2300ML
5.884123692E-02 5.178162064E-02 5.178162064E-02 5.319456347E-02 2 2300ML
7.676263431E-02 0.220525466 0.220525466 0.205619104 1 2300MM
0.403656854 0.309614872 0.309614872 0.315650641 2 2300MM
0.406585571 0.348339032 0.348339032 0.350404973 1 2300MN
0.184264064 0.276439119 0.276439119 0.271702921 2 2300MN
0.635224212 0.430765757 0.430765757 0.430017749 1 2300MO
0.21229534 0.352411572 0.352411572 0.353252767 2 2300MO
0.22899426 9.758754698E-02 9.758754698E-02 9.754933161E-02 3 2300MO
8.3954306E-02 0.113822266 0.113822266 0.111197676 1 2300MP
8.436568608E-02 0.113652601 0.113652601 0.111044591 2 2300MP
8.431796683E-02 0.113780524 0.113780524 0.111170933 3 2300MP
8.426758348E-02 0.113630876 0.113630876 0.11102323 4 2300MP
0.108529142 0.258498717 0.258498717 0.263816623 5 2300MP
0.108275173 0.258251286 0.258251286 0.263585511 6 2300MP
8.412320713E-02 0.112970448 0.112970448 0.110373809 7 2300MP
1.39625362 1.25830813 1.25830813 1.25322477 8 2300MP
0.117889086 0.216490926 0.216490926 0.216855812 9 2300MP
0.359061609 0.306146936 0.306146936 0.307714696 1 2300MR
0.104297737 0.101259903 0.101259903 0.10030562 1 2300MS
0.111864617 0.104023872 0.104023872 0.105217594 2 2300MS
0.11196343 0.104118577 0.104118577 0.105316193 3 2300MS
0.253972824 0.261393059 0.261393059 0.261964836 4 2300MS
7.823694977E-02 7.785982171E-02 7.785982171E-02 7.64397899E-02 5 2300MS
0.188311232 0.180925091 0.180925091 0.185168828 6 2300MS
0.189220918 0.181842795 0.181842795 0.186093266 7 2300MS
0.187457589 0.156745862 0.156745862 0.165271471 8 2300MS
0.124217643 0.125650265 0.125650265 0.126811064 9 2300MS
6.386789281E-02 6.26022437E-02 6.26022437E-02 6.354369073E-02 10 2300MS
8.487095424E-02 8.531100633E-02 8.531100633E-02 8.488488612E-02 11 2300MS
0.120958821 0.127128497 0.127128497 0.125471012 12 2300MS
7.614446111E-02 7.324927142E-02 7.324927142E-02 7.41080483E-02 13 2300MS
0.108338903 0.103761122 0.103761122 0.102008068 14 2300MS
9.869419502E-02 8.510470505E-02 8.510470505E-02 9.068420004E-02 15 2300MS
8.745636901E-02 8.761416015E-02 8.761416015E-02 8.758124057E-02 16 2300MS
0.194071171 0.197301432 0.197301432 0.193568505 17 2300MS
0.182513345 0.180925063 0.180925063 0.179726681 18 2300MS
0.218527369 0.211934766 0.211934766 0.213498002 19 2300MS
0.167781057 0.16477124 0.16477124 0.167258407 20 2300MS
0.213998199 0.223642933 0.223642933 0.22289936 21 2300MS
0.172630408 0.249562514 0.249562514 0.235056686 22 2300MS
7.706012686E-02 0.906051955 0.906051955 0.282048788 23 2300MS
0.862347968 0.865189251 0.865189251 0.863436562 24 2300MS
0.149574215 0.139793443 0.139793443 0.141077043 1 2300MT
0.181622998 0.1697908 0.1697908 0.170630609 2 2300MT
0.130778662 0.127815864 0.127815864 0.12969349 3 2300MT
0.110373333 8.950851702E-02 8.950851702E-02 8.927188937E-02 4 2300MT
0.123173277 0.108406015 0.108406015 0.108409629 5 2300MT
8.423010925E-02 5.825507307E-02 5.825507307E-02 5.846186381E-02 6 2300MT
8.378856015E-02 5.813898971E-02 5.813898971E-02 5.829568652E-02 7 2300MT
0.134951367 0.100879807 0.100879807 0.10150515 8 2300MT
0.28749696 0.234122488 0.234122488 0.243063165 9 2300MT
0.284719894 0.231137024 0.231137024 0.240028726 10 2300MT
0.14608077 0.134603365 0.134603365 0.134228593 11 2300MT
9.695158076E-02 0.233947687 0.233947687 0.220248378 12 2300MT
9.690857657E-02 0.233867834 0.233867834 0.220170064 13 2300MT
0.12752706 0.200985347 0.200985347 0.192999117 14 2300MT
0.164210582 0.213837416 0.213837416 0.207230802 15 2300MT
0.202919156 0.136286518 0.136286518 0.142362274 16 2300MT
1.1746044 0.280778977 0.280778977 1.23901549 17 2300MT
0.145776265 0.159565419 0.159565419 0.152627489 18 2300MT
0.14626878 0.159515345 0.159515345 0.15260815 19 2300MT
0.416582851 0.347597177 0.347597177 0.361717277 20 2300MT
0.196032277 0.202062754 0.202062754 0.198655679 21 2300MT
0.326119513 0.197619267 0.197619267 0.202728823 22 2300MT
0.179652919 0.168043146 0.168043146 0.16772171 23 2300MT
0.236104803 0.15092142 0.15092142 0.15868957 24 2300MT
0.122460766 0.124797679 0.124797679 0.12319634 25 2300MT
0.215356454 0.131208761 0.131208761 0.129392552 26 2300MT
0.181004067 0.190452242 0.190452242 0.186789628 27 2300MT
0.545156163 0.422511415 0.422511415 0.43247407 28 2300MT
0.117783461 0.159026327 0.159026327 0.145912668 29 2300MT
0.19754883 0.131003195 0.131003195 0.132678077 30 2300MT
0.385628437 0.284230472 0.284230472 0.288990433 31 2300MT
0.143212254 0.155468887 0.155468887 0.157143648 32 2300MT
0.190803125 0.195303275 0.195303275 0.211674549 33 2300MT
0.215583078 0.587221973 0.587221973 0.593466216 34 2300MT
1.21277839 1.27217191 1.27217191 1.26830408 35 2300MT
0.413088618 0.577788876 0.577788876 0.572581179 1 2300MU
0.413618786 0.57674662 0.57674662 0.571484361 2 2300MU
0.793776288 0.491660043 0.491660043 0.511783291 1 2300MW
0.283012259 0.353566649 0.353566649 0.352220589 2 2300MW
0.291173305 0.372703284 0.372703284 0.375987756 3 2300MW
0.135824757 0.229120035 0.229120035 0.234412761 4 2300MW
0.688819209 0.417218732 0.417218732 0.421057319 5 2300MW
0.473962405 0.272288016 0.272288016 0.277164004 6 2300MW
5.443920721E-02 8.083845877E-02 8.083845877E-02 8.088095435E-02 1 2300MZ
1.05404204 0.161590549 0.161590549 0.159272766 2 2300MZ
0.895124601 0.150069345 0.150069345 0.144704225 1 2300MY
0.622125292 0.181990609 0.181990609 0.18217151 1 2300N1
0.73325038 0.188617952 0.188617952 0.189857267 2 2300N1
0.726482581 0.195047208 0.195047208 0.196581635 3 2300N1
0.865628113 1.28563176 1.28563176 1.28566459 4 2300N1
9.68040194E-02 6.466487117E-02 6.466487117E-02 6.33798199E-02 5 2300N1
0.695574885 0.174514616 0.174514616 0.176017881 6 2300N1
0.340606483 8.988441663E-02 8.988441663E-02 8.544975723E-02 7 2300N1
0.122967147 0.105905527 0.105905527 0.102634325 8 2300N1
0.55736325 0.12608559 0.12608559 0.127380492 9 2300N1
0.113256351 0.19102123 0.258955339 0.25387877 1 2300N2
